lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
mad	mad	dhaatu	7	be glad; be pleased; delight; exhilarate; happy; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice		exult	
mad	mad	dhaatu	8	to tarry		to tarry	
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; bestow; cast; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to loose; to open; to put on; to redeem; to relinquish; to set free; to spare; to unloose; to yield; utter	beatitude; delight; yield enjoyment	bestow; cast; depose; emit; grant; hurl; set aside; shed; shoot; shooting; spend; throw; to give away; to put on; to yield; utter	abandon; absolve from; allow to depart; be about to set free; beatitude; bestow; cast; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; intend to cast; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; unyoke; utter; yield enjoyment
muc	muc	dhaatu	1	beatitude; delight; to gladden; yield enjoyment	abandon; allow to depart; escape; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; to abstain from; to be about to give up; to relinquish; to spare	absolve from; destitute of; escape; to abstain from; to be about to give up; to be deprived; to deliver one's self from; to desire final liberation; to get rid of; to redeem; to relinquish; to spare; to wish to free one's self	
muc	muc	dhaatu	2	intend to cast; to be about to give up; to give away; to send forth; to wish; to wish to deliver	absolve from; be about to set free; destitute of; free; freeing; let loose; liberate; release; released; slacken; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to gladden; to loose; to open; to redeem; to set free; to unloose	be about to set free; free; freeing; let loose; liberate; release; released; to be loosed; to be set free; to cause to loose; to open; to set free; to unloose	
muc	muc	dhaatu	3	be about to set free; to deliver one's self from; to desire final liberation; to wish to free one's self	bestow; cast; depose; emit; grant; hurl; intend to cast; set aside; shed; shoot; shooting; spend; throw; to give away; to put on; to send forth; to wish; to wish to deliver; to yield; utter	abandon; allow to depart; dropping; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; slacken	
muc	muc	dhaatu	4	unharness; unyoke	deliverance; delivering from; despatch; discharge; discharging; dismiss; dropping; sending; to deliver one's self from; to desire final liberation; to wish to free one's self	beatitude; delight; intend to cast; to cheat; to gladden; to loose; to wish; to wish to deliver; yield enjoyment	
muc	muc	dhaatu	5		unharness; unyoke	deliverance; delivering from; despatch; discharge; discharging; dismiss; sending; to send forth	
muc	muc	dhaatu	6			unharness; unyoke	
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres	Name of 2 classes of metres	at first; base; elementary form of a word; fundamental form; origin; original; original source; placing before; primary substance; root; the original	Name of 2 classes of metres; Name of a class of deities under Manu Raibhya; Name of a woman; Name of work
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya	Name of a woman; a eunuch; a goddess; a mother; a woman; the male; womankind	the personified will of the Supreme in the creation; the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	2	Name of a woman; the male; womankind	Name of work	Nature; by nature; natural form; naturally; nature; properly; the third nature	Nature; a eunuch; a goddess; a mother; a woman; affair; an animal; an uninflected word; at first; base; by nature; cause; character; condition of anything; constitution; disposition; elementary form of a word; extraction; fundamental form; making; matter; model; natural form; naturally; nature; origin; original; original source; pattern; placing before; primary substance; properly; root; rule; standard; temper; temperament; the constituent elements; the crude; the male; the original; the third nature; unalterably; womankind
prakfti	pra-kfti	cpd-praatipadika	3	Name of work	a co-efficient multiplier	character; constitution; disposition; rule; temper; temperament	female organ of generation
prakfti	pra-kfti	cpd-praatipadika	4	Nature; by nature; naturally; properly; the third nature	an animal	a king's ministers; ministry; the body of ministers; the subjects of a king	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	5	a co-efficient multiplier	an uninflected word	affair; cause; making; matter	primary essences which evolve the whole visible world; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	6	a eunuch; a goddess; a mother; a woman	artisans	model; pattern; standard	a king's ministers; artisans; citizens; counsellors; ministry; powers of the state; the 8 producers; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	7	a king's ministers; ministry; the body of ministers; the subjects of a king	citizens	Name of 2 classes of metres	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	8	affair; matter	condition of anything	Name of a class of deities under Manu Raibhya	
prakfti	pra-kfti	cpd-praatipadika	9	an animal	counsellors	Name of work	
prakfti	pra-kfti	cpd-praatipadika	10	an uninflected word	extraction	a co-efficient multiplier	
prakfti	pra-kfti	cpd-praatipadika	11	artisans	female organ of generation	an animal	
prakfti	pra-kfti	cpd-praatipadika	12	at first; placing before	at first; base; elementary form of a word; fundamental form; origin; original; original source; placing before; primary substance; root; the original	an uninflected word	
prakfti	pra-kfti	cpd-praatipadika	13	base; cause; elementary form of a word; fundamental form; natural form; origin; original; original source; primary substance; root; the original	affair; cause; making; matter	artisans	
prakfti	pra-kfti	cpd-praatipadika	14	citizens	model; pattern; standard	citizens	
prakfti	pra-kfti	cpd-praatipadika	15	condition of anything	Nature; by nature; natural form; naturally; nature; properly; the third nature	condition of anything	
prakfti	pra-kfti	cpd-praatipadika	16	constitution; making; rule	powers of the state	counsellors	
prakfti	pra-kfti	cpd-praatipadika	17	counsellors	primary essences which evolve the whole visible world	extraction	
prakfti	pra-kfti	cpd-praatipadika	18	extraction	character; constitution; disposition; rule; temper; temperament	female organ of generation	
prakfti	pra-kfti	cpd-praatipadika	19	female organ of generation	the 8 producers	powers of the state	
prakfti	pra-kfti	cpd-praatipadika	20	model; pattern; standard	a king's ministers; ministry; the body of ministers; the subjects of a king	primary essences which evolve the whole visible world	
prakfti	pra-kfti	cpd-praatipadika	21	powers of the state	the constituent elements	the 8 producers	
prakfti	pra-kfti	cpd-praatipadika	22	primary essences which evolve the whole visible world	the crude	the constituent elements	
prakfti	pra-kfti	cpd-praatipadika	23	character; disposition; nature; temper; temperament	the original producer of the material world	the crude	
prakfti	pra-kfti	cpd-praatipadika	24	the 8 producers	the personified will of the Supreme in the creation	the original producer of the material world	
prakfti	pra-kfti	cpd-praatipadika	25	the constituent elements	the predominance of one of the humours at the time of generation	the personified will of the Supreme in the creation	
prakfti	pra-kfti	cpd-praatipadika	26	the crude	the various sovereigns to be considered in case of war	the predominance of one of the humours at the time of generation	
prakfti	pra-kfti	cpd-praatipadika	27	the original producer of the material world	unalterably	the various sovereigns to be considered in case of war	
prakfti	pra-kfti	cpd-praatipadika	28	the personified will of the Supreme in the creation	Name of a woman; a eunuch; a goddess; a mother; a woman; the male; womankind	unalterably	
prakfti	pra-kfti	cpd-praatipadika	29	the predominance of one of the humours at the time of generation			
prakfti	pra-kfti	cpd-praatipadika	30	the various sovereigns to be considered in case of war			
prakfti	pra-kfti	cpd-praatipadika	31	unalterably			
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place	Name of a people; Name of a place	character; feature; mark; nature; peculiarity; phenomenon; sign; symptom; trace of	Name of a people; Name of a place; rereading a book
rUpa	rUpa/	praatipadika	1	a beast; cattle	a known quantity as having specific form	a single specimen; beauty; exemplar; grace; likeness; loveliness; splendour	a beast; a reflection; a show; a single specimen; a sound; beauty; cattle; character; circumstances; colour; drama; dreamy; exemplar; feature; figure; form; grace; handsome form; image; kind; known; likeness; loveliness; manner; mark; mode; nature; peculiarity; phenomenon; play; reflection; shape; sign; sort; splendour; symptom; the quality of colour; trace of; verb; way; word
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form	a particular coin	figure; form; handsome form; image; shape	a known quantity as having specific form; a particular coin; a word of unknown meaning; any form of a noun; any outward appearance; material form id est; phantom shapes; that is the organized body
rUpa	rUpa/	praatipadika	3	a particular coin	a reflection; reflection	circumstances; kind; manner; mode; way	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	4	a reflection; reflection	a single specimen; beauty; exemplar; grace; kind; likeness; loveliness; splendour	a show; drama; play	absolute number; integer number; the arithmetical unit
rUpa	rUpa/	praatipadika	5	a show; drama; play	a word of unknown meaning	a sound; verb; word	
rUpa	rUpa/	praatipadika	6	a single specimen	any form of a noun	Name of a people; Name of a place	
rUpa	rUpa/	praatipadika	7	a sound; verb; word	any outward appearance	a beast; cattle	
rUpa	rUpa/	praatipadika	8	a word of unknown meaning	a beast; cattle	a reflection; reflection	
rUpa	rUpa/	praatipadika	9	absolute number; integer number	colour; the quality of colour	absolute number; integer number	
rUpa	rUpa/	praatipadika	10	any form of a noun	dreamy	colour; the quality of colour	
rUpa	rUpa/	praatipadika	11	any outward appearance	figure; form; handsome form; image; manner; mode; shape; way	a known quantity as having specific form	
rUpa	rUpa/	praatipadika	12	beauty; grace	absolute number; integer number	a particular coin	
rUpa	rUpa/	praatipadika	13	character; exemplar; figure; handsome form; image; kind; likeness; loveliness; mark; sign; splendour; trace of	known	a word of unknown meaning	
rUpa	rUpa/	praatipadika	14	circumstances; feature; form; manner; mode; nature; peculiarity; phenomenon; shape; symptom; way	material form id est	any form of a noun	
rUpa	rUpa/	praatipadika	15	colour; the quality of colour	phantom shapes	any outward appearance	
rUpa	rUpa/	praatipadika	16	dreamy	a show; drama; play	dreamy	
rUpa	rUpa/	praatipadika	17	known	remark made under particular circumstances when the action is at its height	known	
rUpa	rUpa/	praatipadika	18	material form id est	rereading a book	material form id est	
rUpa	rUpa/	praatipadika	19	phantom shapes	character; circumstances; feature; mark; nature; peculiarity; phenomenon; sign; symptom; trace of	phantom shapes	
rUpa	rUpa/	praatipadika	20	remark made under particular circumstances when the action is at its height	sort	remark made under particular circumstances when the action is at its height	
rUpa	rUpa/	praatipadika	21	rereading a book	that is the organized body	rereading a book	
rUpa	rUpa/	praatipadika	22	sort	the arithmetical unit	sort	
rUpa	rUpa/	praatipadika	23	that is the organized body	a sound; verb; word	that is the organized body	
rUpa	rUpa/	praatipadika	24	the arithmetical unit		the arithmetical unit	
rasa	ra/sa	praatipadika	0	Name of the number six	Name of the number six	broth; drink; liquor; milk; nectar; potion; serum; soup; syrup; the sap	a constituent fluid; a metal; affection; any liquid; broth; charm; condiment; delight; desire; disposition of the heart; draught; drink; elixir; essence; finest; flavour; fluid; fondness for; gold; inclination; liquor; love; marrow; mercury; metallic salt; milk; mind; myrrh; nectar; pleasure; poison; potion; quicksilver; religious sentiment; resin; sauce; seasoning; serum; soup; spice; syrup; taste; the best; the feeling; the sap; the taste; the tongue; water
rasa	ra/sa	praatipadika	1	Name of the sacred syllable	Name of the sacred syllable	a constituent fluid; a metal; any liquid; any mineral; any mixture; fluid; metallic salt; water	a kind of metre; a species of amaranth; any mineral; any mixture; any object of taste; character of a work; prime part of anything
rasa	ra/sa	praatipadika	2	Om	Om	condiment; flavour; sauce; seasoning; spice; taste; the taste; the tongue	a Śanakī; the son of a Niṣāda
rasa	ra/sa	praatipadika	3	Vangueria Spinosa	Vangueria Spinosa	affection; charm; delight; desire; fondness for; love; pleasure	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	4	a constituent fluid; water	a kind of metre	marrow; mercury; myrrh; poison	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; the primary juice called chyle
rasa	ra/sa	praatipadika	5	a kind of metre	a species of amaranth	essence; mind; sentiment prevailing in it; the feeling	mineral in a state of fusion
rasa	ra/sa	praatipadika	6	a metal; any liquid; any mineral; any mixture; metallic salt	a Śanakī	juice of fruit; juice of plants; juice of the sugar-cane	green onion; semen virile
rasa	ra/sa	praatipadika	7	a species of amaranth	a constituent fluid; a metal; any liquid; any mineral; any mixture; fluid; metallic salt; water	finest; the best	Om
rasa	ra/sa	praatipadika	8	a Śanakī	any object of taste	Name of the number six	melted butter
rasa	ra/sa	praatipadika	9	affection; charm; delight; desire; essence; fondness for; love; mind; sentiment prevailing in it	character of a work	Name of the sacred syllable	sentiment prevailing in it; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	10	any object of taste	condiment; flavour; sauce; seasoning; spice; taste; the taste; the tongue	Om	Vangueria Spinosa
rasa	ra/sa	praatipadika	11	broth; drink; fluid; liquor; milk; nectar; potion; serum; soup; syrup; the sap	disposition of the heart	Vangueria Spinosa	
rasa	ra/sa	praatipadika	12	character of a work	draught	a kind of metre	
rasa	ra/sa	praatipadika	13	disposition of the heart	broth; drink; liquor; milk; nectar; potion; serum; soup; syrup; the sap	a species of amaranth	
rasa	ra/sa	praatipadika	14	draught	elixir	a Śanakī	
rasa	ra/sa	praatipadika	15	elixir	essential juice of the body	any object of taste	
rasa	ra/sa	praatipadika	16	essential juice of the body	finest; the best	character of a work	
rasa	ra/sa	praatipadika	17	finest; the best	gold	disposition of the heart	
rasa	ra/sa	praatipadika	18	gold	green onion	draught	
rasa	ra/sa	praatipadika	19	green onion	inclination	elixir	
rasa	ra/sa	praatipadika	20	inclination	juice of fruit; juice of plants; juice of the sugar-cane	essential juice of the body	
rasa	ra/sa	praatipadika	21	juice of fruit; juice of plants; juice of the sugar-cane	melted butter	gold	
rasa	ra/sa	praatipadika	22	marrow; mercury; myrrh; poison	mineral in a state of fusion	green onion	
rasa	ra/sa	praatipadika	23	melted butter	marrow; mercury; myrrh; poison	inclination	
rasa	ra/sa	praatipadika	24	mineral in a state of fusion	affection; charm; delight; desire; essence; fondness for; love; mind; pleasure; sentiment prevailing in it; the feeling	melted butter	
rasa	ra/sa	praatipadika	25	prime part of anything	prime part of anything	mineral in a state of fusion	
rasa	ra/sa	praatipadika	26	quicksilver	quicksilver	prime part of anything	
rasa	ra/sa	praatipadika	27	religious sentiment	religious sentiment	quicksilver	
rasa	ra/sa	praatipadika	28	resin	resin	religious sentiment	
rasa	ra/sa	praatipadika	29	semen virile	semen virile	resin	
rasa	ra/sa	praatipadika	30	the prevailing sentiment in human character	the prevailing sentiment in human character	semen virile	
rasa	ra/sa	praatipadika	31	the primary juice called chyle	the primary juice called chyle	the prevailing sentiment in human character	
rasa	ra/sa	praatipadika	32	the son of a Niṣāda	the son of a Niṣāda	the primary juice called chyle	
rasa	ra/sa	praatipadika	33	condiment; flavour; pleasure; sauce; seasoning; spice; taste; the feeling; the taste; the tongue		the son of a Niṣāda	
saha	saha/	avyaya	0	along with; at the same time; conjointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with	along with; at the same time; conjointly; simultaneously with; together with; with	along with; at the same time; conjointly; simultaneously with; together with; with	along with; at the same time; conjointly; in common; in company; in concert; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī	Mādrī	defying; enduring; exerting; overcoming; vanquishing; withstanding	Mādrī; Ūrjasvatī
saha	saha/	avyaya	1	in concert	in common; in company; in the company of; jointly	in common; in company; in the company of; jointly	
saha	saha/	praatipadika	1	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	a companion; a match for; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding
saha	saha/	avyaya	2	in common; in company; in the company of; jointly	in concert	taking with one; to give to take away with one; to take with one with	
saha	saha/	praatipadika	2	a companion	a companion	able to; capable of; mighty; powerful	a species of plant; kind of salt
saha	saha/	avyaya	3		taking with one; to give to take away with one; to take with one with	in concert	
saha	saha/	praatipadika	3	a match for; equal to	a match for; equal to	causing; effecting; stimulating	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	praatipadika	4	a particular Agni	a particular Agni	a match for; equal to	a particular Agni
saha	saha/	praatipadika	5	a species of plant	a species of plant	Mādrī	the month Mārgaśīrṣa
saha	saha/	praatipadika	6	able to; mighty; powerful	bearing	a companion	
saha	saha/	praatipadika	7	bearing	able to; capable of; mighty; powerful	a particular Agni	
saha	saha/	praatipadika	8	causing; effecting; stimulating	causing; effecting; stimulating	a species of plant	
saha	saha/	praatipadika	9	kind of salt	kind of salt	bearing	
saha	saha/	praatipadika	10	capable of; defying; enduring; exerting; overcoming; vanquishing; withstanding	defying; enduring; exerting; overcoming; vanquishing; withstanding	kind of salt	
saha	saha/	praatipadika	11	the month Mārgaśīrṣa	the month Mārgaśīrṣa	the month Mārgaśīrṣa	
saha	saha/	praatipadika	12	Ūrjasvatī	Ūrjasvatī	Ūrjasvatī	
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa	Name of Kṛṣṇa	all; every; everywhere; in all parts; of all sorts	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; water; whole; wholly
sarva	sa/rva	praatipadika	1	Name of a Muni; Name of a people	Name of a Muni; Name of a people	altogether; completely; entire; whole; wholly	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	Name of Śiva	Name of Śiva	different; manifold; various	
sarva	sa/rva	praatipadika	3	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; whole; wholly	altogether; completely; entire; whole; wholly	Name of a Muni; Name of a people	
sarva	sa/rva	praatipadika	4	water	all; every; everywhere; in all parts; of all sorts	Name of Kṛṣṇa	
sarva	sa/rva	praatipadika	5		different; manifold; various	Name of Śiva	
sarva	sa/rva	praatipadika	6		water	water	
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to press out; to urge	bring forth; extract; to distil	impel; incite; to press out; to urge	bring forth; extract; impel; incite; move; to beget; to distil; to go; to possess supremacy; to press out; to urge
su	su/	upasarga	0	any	any	beautiful; excellent; good; virtuous	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; very; virtuous; well; willingly
su	su	dhaatu	1	to possess supremacy	move; to go	bring forth; extract; to distil	
su	su/	upasarga	1	beautiful; good; right; virtuous	beautiful; excellent; good; virtuous	easily; easy; quickly; willingly	to lengthen a preceding vowel
su	su	dhaatu	2		to possess supremacy	move; to beget; to go	
su	su/	upasarga	2	easily; easy; quickly; rightly; willingly	easily; easy; quickly; willingly	right; rightly; well	
su	su	dhaatu	3		impel; incite; to beget; to press out; to urge	to possess supremacy	
su	su/	upasarga	3	excellent; greatly; much; very; well	right; rightly; well	greatly; much; very	
su	su/	upasarga	4	to become	to become	any	
su	su/	upasarga	5	to lengthen a preceding vowel	to lengthen a preceding vowel	to become	
su	su/	upasarga	6		greatly; much; very	to lengthen a preceding vowel	
tad	ta/d	praatipadika	0	Brahma	Brahma	consequently; equally; for that reason; in this manner; so also; therefore; thus; with regard to that	at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with reference to that there are these two verses; with regard to that
tad	tad	praatipadika	0	any; whosoever	in other words. From Latin videlicet	namely; respective; that; this	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; on quite the same path; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	at that time; in that place; on that account; to that spot	consequently; equally; for that reason; in this manner; so also; therefore; thus; with regard to that	at that time; in that place; then; there; thither; to that spot	Brahma
tad	tad	praatipadika	1	different; every; various	in such a manner as follows	any; every; whichsoever; whosoever	in other words. From Latin videlicet
tad	ta/d	praatipadika	2	consequently; equally; for that reason; in that case; so also; then; with regard to that	at that time; in that case; in that place; on that account; that; then; there; thither; to that spot	he she it; now; that; this; this world	
tad	tad	praatipadika	2	even then; nevertheless; notwithstanding; whichsoever	even then; nevertheless; notwithstanding	even then; nevertheless; notwithstanding	
tad	ta/d	praatipadika	3	he she it; in this manner; now; that; there; therefore; this; this world; thither; thus	he she it; now; this; this world	in that case; on that account	
tad	tad	praatipadika	3	in other words. From Latin videlicet	on quite the same path	different; various	
tad	ta/d	praatipadika	4	with reference to that there are these two verses	with reference to that there are these two verses	Brahma	
tad	tad	praatipadika	4	in such a manner as follows	namely; respective; that; this	in other words. From Latin videlicet	
tad	ta/d	praatipadika	5			with reference to that there are these two verses	
tad	tad	praatipadika	5	on quite the same path	different; various	in such a manner as follows	
tad	tad	praatipadika	6	namely; respective; that; this	any; every; whichsoever; whosoever	on quite the same path	
tatas	ta/tas	praatipadika	0	after that; afterwards; consequently; for that reason; further; how is it then that?; immediately afterwards; in consequence of that; what then? what took place after that?	at another time; but; everywhere; from all sides; from that place; here; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place	at another time; but; everywhere; from all sides; from that place; here; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; how is it then that?; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place; what then? what took place after that?
tatas	ta/tas	praatipadika	1	at another time; besides that; beyond that; but; everywhere; from all sides; from that; from that place; here; hither; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place	after that; afterwards; besides that; beyond that; consequently; for that reason; from that; further; hither; immediately afterwards; in consequence of that; then; thence; thenceforth; thereupon	after that; afterwards; besides that; beyond that; further; hither; immediately afterwards; then; thenceforth; thereupon	
tatas	ta/tas	praatipadika	2		how is it then that?; what then? what took place after that?	consequently; for that reason; from that; in consequence of that; thence	
tatas	ta/tas	praatipadika	3			how is it then that?; what then? what took place after that?	
tu	tu	dhaatu	0	be strong; to make strong	efficient	be strong; to make strong	be strong; efficient; to go; to have authority; to injure; to make strong
tu	tu/	avyaya	0	Latindum used	Latindum used	but; do; nevertheless; now; still; then	but; certainly — but; do; ere - than; ere — than; it is true — but not; nevertheless; not — but; not — however; now; still; then; though — still; though — still not
tu	tu	dhaatu	1	efficient	to go	efficient	
tu	tu/	avyaya	1	but; certainly — but; do; ere - than; ere — than; it is true — but not; nevertheless; not — but; not — however; now; still; then; though — still; though — still not	certainly — but; it is true — but not; not — but; not — however; though — still; though — still not	ere - than; ere — than; not — but; not — however	pray! I beg
tu	tu	dhaatu	2	to go	to have authority	to go	
tu	tu/	avyaya	2	often incorrectly written for	ere - than; ere — than	certainly — but; it is true — but not; though — still; though — still not	often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	3	to have authority	to injure	to have authority	
tu	tu/	avyaya	3	pray! I beg	often incorrectly written for	Latindum used	Latindum used
tu	tu	dhaatu	4	to injure	be strong; to make strong	to injure	
tu	tu/	avyaya	4	sometimes used as a mere expletive	pray! I beg	often incorrectly written for	
tu	tu/	avyaya	5		sometimes used as a mere expletive	pray! I beg	
tu	tu/	avyaya	6		but; do; nevertheless; now; still; then	sometimes used as a mere expletive	
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas	Name of a king of the Nāgas	above; chief; dominant; excess; higher; over; predominant; superior; superiority; the chief; upper; upper surface	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa; Name of a song; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	1	Name of a mountain; Name of a school; Name of a song	Name of a mountain; Name of a school; Name of a song	followed by; following; future; later; latter; posterior; subsequent; the following member	of several men; the last part of a compound
uttara	u/ttara	praatipadika	2	Name of a son of Virāṭa	Name of a son of Virāṭa	better; competency; excellence; excellent; more excellent; more powerful	a defence; a defensive measure; above; answer; better; characteristic; chief; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; gaining a cause; higher; is left; later; latter; left; more excellent; more powerful; northern; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the north; upper; upper surface; what remains
uttara	u/ttara	praatipadika	3	Name of each of the Nakṣatras that contain the word uttara	Name of each of the Nakṣatras that contain the word uttara	concluding; conclusion; prevalent result; result	a particular figure in rhetoric
uttara	u/ttara	praatipadika	4	Name of the last book of the Rāmāyaṇa	Name of the last book of the Rāmāyaṇa	is left; left; remainder; what remains	
uttara	u/ttara	praatipadika	5	a defence; a defensive measure	a defence; a defensive measure	Name of a mountain; Name of a school; Name of a song	
uttara	u/ttara	praatipadika	6	a particular figure in rhetoric	a particular figure in rhetoric	answer; reply; the answer	
uttara	u/ttara	praatipadika	7	above; better; chief; competency; dominant; excellence; excellent; higher; more excellent; more powerful; over; predominant; superior; superiority; the chief; upper; upper surface	characteristic	a defence; a defensive measure	
uttara	u/ttara	praatipadika	8	answer; reply; the answer	concluding; conclusion; prevalent result; result	contradiction; difference	
uttara	u/ttara	praatipadika	9	characteristic	contradiction; difference	northern; the north	
uttara	u/ttara	praatipadika	10	concluding; conclusion; followed by; following; future; later; latter; posterior; prevalent result; result; subsequent; the following member	cover	Name of a king of the Nāgas	
uttara	u/ttara	praatipadika	11	contradiction; difference	gaining a cause	Name of a son of Virāṭa	
uttara	u/ttara	praatipadika	12	cover	is left; left; remainder; what remains	Name of each of the Nakṣatras that contain the word uttara	
uttara	u/ttara	praatipadika	13	gaining a cause	followed by; following; future; later; latter; posterior; subsequent; the following member	Name of the last book of the Rāmāyaṇa	
uttara	u/ttara	praatipadika	14	excess; is left; left; remainder; what remains	better; competency; excellence; excellent; more excellent; more powerful	a particular figure in rhetoric	
uttara	u/ttara	praatipadika	15	northern; the north	of several men	characteristic	
uttara	u/ttara	praatipadika	16	of several men	above; chief; dominant; excess; higher; over; predominant; superior; superiority; the chief; upper; upper surface	cover	
uttara	u/ttara	praatipadika	17	rejoinder	rejoinder	gaining a cause	
uttara	u/ttara	praatipadika	18	the last part of a compound	answer; reply; the answer	of several men	
uttara	u/ttara	praatipadika	19		the last part of a compound	rejoinder	
uttara	u/ttara	praatipadika	20		northern; the north	the last part of a compound	
vac	vac	dhaatu	0	accounted; be regarded as	cry aloud; to read out loud	be regarded as; revile; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to reproach; to resound; to speak	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
vac	vac	dhaatu	1	announce; declare; describe; mention; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to promise; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is	announce; declare; describe; mention; proclaim; pronounce; recite; to promise; utter	announce; declare; describe; mention; proclaim; pronounce; recite; to promise; utter	
vac	vac	dhaatu	2	cry aloud; to read out loud	pass for	accounted; said; say; speak; tell; told; uttered	
vac	vac	dhaatu	3	pass for	to cause anything written	cry aloud; to read out loud	
