lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
prakfti	pra-kfti	cpd-praatipadika	4	Nature; nature	a eunuch	affair; character; disposition; matter; temper; temperament	artisans; citizens
prakfti	pra-kfti	cpd-praatipadika	5	a co-efficient multiplier	a goddess	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	6	a eunuch	a mother	Name of a woman; a woman; female organ of generation; womankind	at first
prakfti	pra-kfti	cpd-praatipadika	7	a goddess	an animal	Nature; by nature; natural form; nature	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	8	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king	an uninflected word; condition of anything; elementary form of a word; fundamental form; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature; unalterably	Name of 2 classes of metres	the male
prakfti	pra-kfti	cpd-praatipadika	9	a mother	artisans	Name of a class of deities under Manu Raibhya	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	10	affair; extraction	at first	Name of work	a eunuch; a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	11	an animal	Nature; by nature; natural form; naturally; nature; properly	a co-efficient multiplier	an animal
prakfti	pra-kfti	cpd-praatipadika	12	an uninflected word; unalterably	citizens	a eunuch	
prakfti	pra-kfti	cpd-praatipadika	13	artisans	affair; base; disposition; extraction; matter; root; standard; temper; temperament; the crude	a goddess	
prakfti	pra-kfti	cpd-praatipadika	14	at first	cause; origin; original; original source; the original; the original producer of the material world	a mother	
prakfti	pra-kfti	cpd-praatipadika	15	citizens	powers of the state	an animal	
prakfti	pra-kfti	cpd-praatipadika	16	by nature; condition of anything; constitution; elementary form of a word; matter; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature	character; constitution; making; model; pattern; placing before; rule	artisans	
prakfti	pra-kfti	cpd-praatipadika	17	character; making; model; placing before; root; temper	the 8 producers	at first	
prakfti	pra-kfti	cpd-praatipadika	18	powers of the state	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king	citizens	
prakfti	pra-kfti	cpd-praatipadika	19	base; disposition; natural form; naturally; pattern; properly; rule; standard; temperament	the male	powers of the state	
prakfti	pra-kfti	cpd-praatipadika	20	the 8 producers	the personified will of the Supreme in the creation	the 8 producers	
prakfti	pra-kfti	cpd-praatipadika	21	the male	the predominance of one of the humours at the time of generation	the male	
prakfti	pra-kfti	cpd-praatipadika	22	cause; fundamental form; origin; original; original source; the crude; the original; the original producer of the material world	the various sovereigns to be considered in case of war	the personified will of the Supreme in the creation	
prakfti	pra-kfti	cpd-praatipadika	23	the personified will of the Supreme in the creation	Name of a woman; a woman; female organ of generation; womankind	the predominance of one of the humours at the time of generation	
prakfti	pra-kfti	cpd-praatipadika	24	the predominance of one of the humours at the time of generation		the various sovereigns to be considered in case of war	
prakfti	pra-kfti	cpd-praatipadika	25	the various sovereigns to be considered in case of war			
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place	Name of a people; Name of a place; a word of unknown meaning; any form of a noun; verb; word	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a word of unknown meaning; absolute number; any form of a noun; integer number; material form id est; the arithmetical unit; verb	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a reflection; a single specimen; a word of unknown meaning; absolute number; any form of a noun; any outward appearance; beauty; character; circumstances; colour; dreamy; exemplar; feature; figure; form; grace; handsome form; image; integer number; kind; known; likeness; loveliness; manner; mark; material form id est; mode; peculiarity; phantom shapes; phenomenon; reflection; shape; sign; sort; splendour; symptom; that is the organized body; the arithmetical unit; the quality of colour; trace of; verb; way; word
rUpa	rUpa/	praatipadika	1	a beast; cattle	a reflection; a single specimen; character; colour; drama; exemplar; feature; figure; image; nature; play; reflection; splendour; the quality of colour; trace of	a reflection; a single specimen; exemplar; feature; image; nature; reflection; splendour; trace of	a beast; a sound; cattle; nature
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form; a particular coin; any form of a noun; any outward appearance; integer number; material form id est; the arithmetical unit	a show	grace; kind; known; mark; sort; way; word	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	3	a reflection; a single specimen; handsome form; loveliness; nature; reflection	a sound	circumstances; dreamy; peculiarity; phantom shapes; phenomenon; symptom	rereading a book
rUpa	rUpa/	praatipadika	4	a show	a beast; cattle	character; colour; figure; manner; shape; the quality of colour	a show; drama; play
rUpa	rUpa/	praatipadika	5	a sound	beauty; grace; handsome form; kind; known; likeness; loveliness; manner; mark; sort; way	any outward appearance; drama; form; play	
rUpa	rUpa/	praatipadika	6	a word of unknown meaning; absolute number; beauty; circumstances; dreamy; exemplar; grace; kind; known; likeness; mark; peculiarity; phantom shapes; phenomenon; sort; splendour; symptom; trace of; verb; way; word	mode	beauty; handsome form; likeness; loveliness	
rUpa	rUpa/	praatipadika	7	mode	circumstances; dreamy; peculiarity; phantom shapes; phenomenon; symptom	a beast; cattle	
rUpa	rUpa/	praatipadika	8	character; drama; form; play	a known quantity as having specific form; a particular coin; absolute number; any outward appearance; form; integer number; material form id est; shape; the arithmetical unit	a show	
rUpa	rUpa/	praatipadika	9	remark made under particular circumstances when the action is at its height	remark made under particular circumstances when the action is at its height	a sound	
rUpa	rUpa/	praatipadika	10	rereading a book	rereading a book	mode	
rUpa	rUpa/	praatipadika	11	sign	sign	remark made under particular circumstances when the action is at its height	
rUpa	rUpa/	praatipadika	12	that is the organized body	that is the organized body	rereading a book	
rUpa	rUpa/	praatipadika	13	colour; feature; figure; image; manner; shape; the quality of colour		sign	
rUpa	rUpa/	praatipadika	14			that is the organized body	
rasa	ra/sa	praatipadika	0	Name of the number six; Name of the sacred syllable	Name of the number six; Name of the sacred syllable	a species of amaranth; drink; elixir; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; milk; nectar; potion; serum; syrup; the primary juice called chyle; the sap	Om; a constituent fluid; a kind of metre; a metal; a species of amaranth; any liquid; any mineral; any mixture; any object of taste; broth; charm; condiment; delight; draught; drink; elixir; essence; essential juice of the body; finest; flavour; fluid; gold; green onion; juice of fruit; juice of plants; juice of the sugar-cane; liquor; marrow; melted butter; mercury; metallic salt; milk; mind; mineral in a state of fusion; myrrh; nectar; pleasure; poison; potion; prime part of anything; quicksilver; resin; sauce; seasoning; semen virile; serum; soup; spice; syrup; taste; the best; the primary juice called chyle; the sap; the taste; the tongue; water
rasa	ra/sa	praatipadika	1	Om; mind; myrrh; prime part of anything; the best	Vangueria Spinosa	any mixture; any object of taste; broth; condiment; flavour; green onion; poison; sauce; seasoning; soup; spice; taste; the taste; the tongue	affection; character of a work; desire; disposition of the heart; fondness for; inclination; love; religious sentiment; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	2	Vangueria Spinosa	character of a work	affection; charm; delight; desire; disposition of the heart; fondness for; inclination; love; pleasure; religious sentiment; semen virile; sentiment prevailing in it; the feeling; the prevailing sentiment in human character	Vangueria Spinosa; a Śanakī; the son of a Niṣāda
rasa	ra/sa	praatipadika	3	a kind of metre; a metal; any mineral; mineral in a state of fusion; water	a species of amaranth; a Śanakī; broth; condiment; drink; elixir; green onion; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; mercury; milk; nectar; poison; potion; sauce; seasoning; serum; soup; spice; syrup; the primary juice called chyle; the sap	Om; a kind of metre; a Śanakī; draught; essence; finest; mind; myrrh; prime part of anything; quicksilver; resin; the best	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	4	a species of amaranth; essential juice of the body	a constituent fluid; a metal; any liquid; any mineral; essential juice of the body; fluid; gold; marrow; metallic salt; mineral in a state of fusion; water	a constituent fluid; a metal; any liquid; any mineral; essential juice of the body; fluid; gold; marrow; mercury; metallic salt; mineral in a state of fusion; water	
rasa	ra/sa	praatipadika	5	affection; delight; desire; finest; inclination; love; pleasure; quicksilver	Om; a kind of metre; affection; charm; delight; desire; disposition of the heart; draught; essence; finest; fondness for; inclination; love; mind; myrrh; pleasure; prime part of anything; quicksilver; religious sentiment; resin; semen virile; sentiment prevailing in it; the best; the feeling; the prevailing sentiment in human character	Name of the number six; Name of the sacred syllable	
rasa	ra/sa	praatipadika	6	character of a work	the son of a Niṣāda	Vangueria Spinosa	
rasa	ra/sa	praatipadika	7	any liquid; any mixture; any object of taste; broth; charm; drink; gold; green onion; metallic salt; taste	any mixture; any object of taste; flavour; taste; the taste; the tongue	character of a work	
rasa	ra/sa	praatipadika	8	disposition of the heart; fondness for; religious sentiment; sentiment prevailing in it; the feeling; the prevailing sentiment in human character		the son of a Niṣāda	
rasa	ra/sa	praatipadika	9	a constituent fluid; a Śanakī; condiment; draught; elixir; essence; flavour; fluid; juice of fruit; juice of plants; juice of the sugar-cane; liquor; marrow; melted butter; mercury; milk; nectar; poison; potion; resin; sauce; seasoning; semen virile; serum; soup; spice; syrup; the primary juice called chyle; the sap; the taste; the tongue			
rasa	ra/sa	praatipadika	10	the son of a Niṣāda			
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; together with; with	at the same time; in common; jointly; simultaneously with; together with	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	bearing; causing; defying; effecting; exerting; overcoming; vanquishing; withstanding	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a particular Agni; the month Mārgaśīrṣa; Ūrjasvatī
saha	saha/	avyaya	1	in concert	in concert	along with; taking with one; to give to take away with one; to take with one with; with	in concert
saha	saha/	praatipadika	1	a companion	a companion	able to; capable of; enduring; equal to; mighty; powerful; stimulating	a companion; a match for; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding
saha	saha/	avyaya	2		taking with one; to give to take away with one; to take with one with	conjointly; in company; in the company of	
saha	saha/	praatipadika	2	a match for	a match for	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	a species of plant; kind of salt
saha	saha/	avyaya	3			in concert	
saha	saha/	praatipadika	3	a particular Agni; Ūrjasvatī	a particular Agni; Ūrjasvatī	a particular Agni; Ūrjasvatī	
saha	saha/	praatipadika	4	a species of plant	a species of plant	a companion	
saha	saha/	praatipadika	5	able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding	kind of salt	a match for	
saha	saha/	praatipadika	6	kind of salt	able to; capable of; enduring; equal to; mighty; powerful; stimulating	a species of plant	
saha	saha/	praatipadika	7	the month Mārgaśīrṣa	the month Mārgaśīrṣa	kind of salt	
saha	saha/	praatipadika	8		bearing; causing; defying; effecting; exerting; overcoming; vanquishing; withstanding	the month Mārgaśīrṣa	
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva	all; altogether; completely; every; wholly	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; water; whole; wholly
sarva	sa/rva	praatipadika	1	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; whole; wholly	different; manifold; various	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	water	all; altogether; completely; entire; every; everywhere; in all parts; of all sorts; whole; wholly	different; entire; manifold; whole	
sarva	sa/rva	praatipadika	3		water	everywhere; in all parts; of all sorts; various	
sarva	sa/rva	praatipadika	4			water	
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to press out; to urge	extract; impel; incite; to distil	bring forth; move; to go; to press out; to urge	bring forth; extract; impel; incite; move; to beget; to distil; to go; to press out; to urge
su	su/	upasarga	0	any; much	easily; easy; quickly; virtuous; willingly	any; greatly; much; right; rightly; very; well	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; very; virtuous; well; willingly
su	su	dhaatu	1	to possess supremacy	to possess supremacy	extract; impel; incite; to distil	to possess supremacy
su	su/	upasarga	1	beautiful; excellent; good; greatly; right; rightly; very; well	any; greatly; much; very; well	easily; easy; quickly; virtuous; willingly	to lengthen a preceding vowel
su	su	dhaatu	2		bring forth; move; to beget; to go; to press out; to urge	to possess supremacy	
su	su/	upasarga	2	easily; easy; quickly; virtuous; willingly	beautiful; excellent; good; right; rightly	beautiful; excellent; good	
su	su	dhaatu	3			to beget	
su	su/	upasarga	3	to become	to become	to become	
su	su/	upasarga	4	to lengthen a preceding vowel	to lengthen a preceding vowel	to lengthen a preceding vowel	
tad	ta/d	praatipadika	0	Brahma	Brahma	consequently; equally; for that reason; in this manner; on that account; therefore; with regard to that	at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with regard to that
tad	tad	praatipadika	0	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; respective; that; this; various; whichsoever; whosoever	in other words. From Latin videlicet	in such a manner as follows; namely; nevertheless; notwithstanding	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	at that time; consequently; equally; for that reason; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with regard to that	consequently; equally; for that reason; in that case; in this manner; on that account; therefore; thus; with regard to that	at that time; in that case; now; then; thither	with reference to that there are these two verses
tad	tad	praatipadika	1	in other words. From Latin videlicet	any; even then; every; in such a manner as follows; namely; nevertheless; that; this	even then; every; that; this	on quite the same path
tad	ta/d	praatipadika	2	he she it	he she it	in that place; that; there; to that spot	Brahma
tad	tad	praatipadika	2	on quite the same path	on quite the same path	different; respective; various	in other words. From Latin videlicet
tad	ta/d	praatipadika	3	with reference to that there are these two verses	at that time; in that place; now; so also; that; then; there; this; this world; thither; to that spot	this; this world	
tad	tad	praatipadika	3		different; notwithstanding; respective; various; whichsoever; whosoever	any; whichsoever; whosoever	
tad	ta/d	praatipadika	4		with reference to that there are these two verses	Brahma	
tad	tad	praatipadika	4			in other words. From Latin videlicet	
tad	ta/d	praatipadika	5			so also	
tad	tad	praatipadika	5			on quite the same path	
tad	ta/d	praatipadika	6			he she it	
tad	ta/d	praatipadika	7			thus	
tad	ta/d	praatipadika	8			with reference to that there are these two verses	
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; for that reason; from that; further; immediately afterwards; in consequence of that; then; thence; thenceforth; thither; to some other place	after that; afterwards; at another time; besides that; beyond that; but; consequently; for that reason; from that; further; hither; immediately afterwards; in consequence of that; then; thence; thenceforth; thereupon; thither	everywhere; from all sides; from that place; here; in that place; that place; there; to another place than that; to everyplace; to some other place; to that place	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	consequently; everywhere; from all sides; from that place; here; hither; in that place; that place; there; thereupon; to another place than that; to everyplace; to that place	everywhere; from all sides; from that place; here; in that place; that place; there; to another place than that; to everyplace; to some other place; to that place	after that; afterwards; at another time; immediately afterwards; then; thenceforth	how is it then that?; what then? what took place after that?
tatas	ta/tas	praatipadika	2	how is it then that?; what then? what took place after that?	how is it then that?; what then? what took place after that?	consequently; for that reason; hither; in consequence of that; thence; thither	
tatas	ta/tas	praatipadika	3			besides that; beyond that; but; from that; further	
tatas	ta/tas	praatipadika	4			how is it then that?; what then? what took place after that?	
tatas	ta/tas	praatipadika	5			thereupon	
tu	tu	dhaatu	0	be strong; to make strong	efficient	be strong; to make strong	to go; to injure
tu	tu/	avyaya	0	Latindum used	Latindum used	certainly — but; nevertheless; not — but; not — however; still; though — still; though — still not	Latindum used; often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	1	efficient	to go	efficient	be strong; efficient; to have authority; to make strong
tu	tu/	avyaya	1	but; certainly — but; do; ere - than; ere — than; nevertheless; not — but; not — however; now; still; then; though — still; though — still not	but; do; ere - than; ere — than; now; then	but; do; ere - than; ere — than; now; then	pray! I beg
tu	tu	dhaatu	2	to go	to have authority	to go	
tu	tu/	avyaya	2	it is true — but not	it is true — but not	often incorrectly written for; sometimes used as a mere expletive	but; certainly — but; do; ere - than; ere — than; nevertheless; not — but; not — however; now; still; then; though — still; though — still not
tu	tu	dhaatu	3	to have authority	to injure	to have authority	
tu	tu/	avyaya	3	often incorrectly written for; sometimes used as a mere expletive	often incorrectly written for; sometimes used as a mere expletive	Latindum used	it is true — but not
tu	tu	dhaatu	4	to injure	be strong; to make strong	to injure	
tu	tu/	avyaya	4	pray! I beg	pray! I beg	it is true — but not	
tu	tu/	avyaya	5		certainly — but; nevertheless; not — but; not — however; still; though — still; though — still not	pray! I beg	
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa	characteristic; competency; contradiction; difference; dominant; excellence; excess; predominant; superior; superiority	a defence; a defensive measure; a particular figure in rhetoric; above; answer; better; characteristic; chief; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; gaining a cause; higher; is left; later; left; more excellent; more powerful; northern; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the north; upper; upper surface
uttara	u/ttara	praatipadika	1	Name of a mountain; Name of a school; Name of a song	Name of a mountain; Name of a school; Name of a song	concluding; followed by; following; future; later; posterior; rejoinder; remainder; subsequent; the last part of a compound	the last part of a compound; what remains
uttara	u/ttara	praatipadika	2	Name of each of the Nakṣatras that contain the word uttara	Name of each of the Nakṣatras that contain the word uttara	above; better; excellent; higher; more excellent; more powerful; upper; upper surface	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa; Name of a song; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	3	a defence; a defensive measure; cover	a defence; a defensive measure; cover	answer; conclusion; prevalent result; reply; result; the answer	latter
uttara	u/ttara	praatipadika	4	a particular figure in rhetoric	a particular figure in rhetoric	is left; left; over; what remains	of several men
uttara	u/ttara	praatipadika	5	above; competency; upper surface	chief; the chief; the following member	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa	
uttara	u/ttara	praatipadika	6	answer; reply; the answer	characteristic; competency; contradiction; difference; dominant; excellence; excess; predominant; prevalent result; superior; superiority	Name of a mountain; Name of a school; Name of a song	
uttara	u/ttara	praatipadika	7	better; higher; more powerful	gaining a cause	a defence; a defensive measure; cover	
uttara	u/ttara	praatipadika	8	chief; excellent; more excellent; the chief	concluding; conclusion; followed by; future; is left; later; left; posterior; rejoinder; remainder; result; subsequent; the last part of a compound; what remains	chief; the chief; the following member	
uttara	u/ttara	praatipadika	9	contradiction; difference; dominant; excellence; prevalent result; superior; superiority	latter	northern; the north	
uttara	u/ttara	praatipadika	10	characteristic; following; future; left; over; upper	better; excellent; more excellent; more powerful	Name of each of the Nakṣatras that contain the word uttara	
uttara	u/ttara	praatipadika	11	gaining a cause	of several men	a particular figure in rhetoric	
uttara	u/ttara	praatipadika	12	latter	answer; reply; the answer	gaining a cause	
uttara	u/ttara	praatipadika	13	northern; the north	northern; the north	latter	
uttara	u/ttara	praatipadika	14	of several men	above; following; higher; over; upper; upper surface	of several men	
uttara	u/ttara	praatipadika	15	concluding; conclusion; excess; followed by; is left; later; posterior; predominant; rejoinder; remainder; result; subsequent; the following member; the last part of a compound; what remains			
vac	vac	dhaatu	0	accounted; pass for; to promise; utter	cry aloud	accounted; be regarded as; declare; mention; pass for; proclaim; pronounce; revile; to reproach; to resound	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
vac	vac	dhaatu	1	cry aloud	announce; recite; said; say; speak; tell; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to say; to speak; told; what the saying is	announce; recite; speak; tell; to be spoken; to call; to read out loud; to speak	
vac	vac	dhaatu	2	be regarded as; mention; to cause anything written	accounted; be regarded as; declare; describe; mention; pass for; proclaim; pronounce; revile; to be called; to be meant; to reproach; to resound; utter; uttered	to be meant; to cause anything written; to cause to say; to desire to say; to promise; to say; what the saying is	
vac	vac	dhaatu	3	announce; describe; recite; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to read out loud; to speak; told; what the saying is		said; told; utter; uttered	
vac	vac	dhaatu	4	declare; proclaim; pronounce; revile; to reproach; to resound; to say; uttered		describe	
vac	vac	dhaatu	5			cry aloud	
vac	vac	dhaatu	6			to be called	
vac	vac	dhaatu	7			say	
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra	Name of a  on the Paramārthasāra	a yoke; according to; aphorism; attention; by reason of; care; devotion; disposition; manner; occasion; on account of; original; partaking of; pious seeking after God; sum; the leading; through; total; way; zeal	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; concentration of the thoughts; fitness; meditation; mental abstraction practised as a system; rite conducive to Yoga; self-concentration
yoga	yo/ga	praatipadika	1	Name of a variable division of time	Name of a variable division of time	a means; a remedy; a supernatural means; a trick; any simple act; charm; cure; diligence; endeavour; exertion; expedient; incantation; magical art; method; the act of yoking; undertaking	a combined; a means; a remedy; a supernatural means; a trick; a violator of confidence; a yoke; according to; acquiesce in anything; acquisition; addition; any junction; any simple act; aphorism; application; arrangement; arraying; asterism; attaching; attention; business; by reason of; care; charm; combination; conjunction; connection; consent; construction; contact; contact with; conveyance; cure; deceit; device; diligence; disposition; employment; endeavour; equipping; exertion; expedient; fitting together; fixing; fraud; gain; harnessing; incantation; industry; joining; lucky conjuncture; magical art; manner; method; mixture; occasion; on account of; opportunity; original; partaking of; performance; possessing; profit; property; propriety; putting on; putting to; putting together; relation; spy; stratagem; suitability; sum; team; the act of yoking; the leading; through; to agree; total; undertaking; union; use; way; wealth; work; zeal
yoga	yo/ga	praatipadika	2	Yoga personified; a follower of the Yoga system; fitness	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; aphorism; asterism; concentration of the thoughts; fitness; incantation; magical art; meditation; rite conducive to Yoga; self-concentration	a combined; addition; arrangement; at the end of a compound in consequence of; combination; conjunction; fitting together; joining; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; team; union	devotion; pious seeking after God; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	3	a combined; a remedy; any junction; application; arraying; at the end of a compound in consequence of; construction; deceit; device; fitting together; fixing; fraud; mixing of various materials; mixing with the outer world; original; putting on; putting together; spy; team; the leading; union	a constellation; principal star of a lunar asterism	acquiesce in anything; acquisition; application; consent; gain; opportunity; possessing; profit; property; propriety; suitability; to agree; use; wealth	mixing of various materials; mixing with the outer world
yoga	yo/ga	praatipadika	4	a constellation; principal star of a lunar asterism	a violator of confidence	any junction; concentrated grammatical rule; connection; contact; contact with; etymological meaning; relation; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul	Name of a  on the Paramārthasāra; Name of a variable division of time; a constellation; at the end of a compound in consequence of; principal star of a lunar asterism; regular succession
yoga	yo/ga	praatipadika	5	a violator of confidence	a means; a remedy; a supernatural means; a yoke; acquiesce in anything; acquisition; any simple act; application; attention; care; charm; consent; cure; devotion; diligence; disposition; endeavour; expedient; gain; manner; method; occasion; opportunity; pious seeking after God; possessing; profit; property; propriety; suitability; to agree; use; wealth; zeal	arraying; attaching; conveyance; device; equipping; fixing; harnessing; putting on; putting to; putting together; vehicle	vehicle
yoga	yo/ga	praatipadika	6	acquiesce in anything; consent; joining; to agree	a combined; any junction; arrangement; at the end of a compound in consequence of; combination; conjunction; connection; contact; contact with; fitting together; joining; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; relation; team; the connection of words together; union	asterism; business; construction; deceit; employment; fraud; industry; spy; stratagem; work	concentrated grammatical rule; etymological meaning; syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	7	any simple act	a trick; arraying; attaching; business; construction; conveyance; deceit; device; employment; equipping; exertion; fixing; fraud; harnessing; industry; putting on; putting to; putting together; spy; stratagem; the act of yoking; undertaking; vehicle; work	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; concentration of the thoughts; fitness; meditation; rite conducive to Yoga; self-concentration	
yoga	yo/ga	praatipadika	8	according to; attention; by reason of; expedient; occasion	mental abstraction practised as a system	a constellation; principal star of a lunar asterism	
yoga	yo/ga	praatipadika	9	business; employment; industry; work	performance	Name of a  on the Paramārthasāra	
yoga	yo/ga	praatipadika	10	concentrated grammatical rule	regular succession	Name of a variable division of time	
yoga	yo/ga	praatipadika	11	abstract contemplation; concentration of the thoughts	according to; addition; by reason of; on account of; original; partaking of; sum; the leading; through; total; way	a violator of confidence	
yoga	yo/ga	praatipadika	12	a trick; a yoke; abstract meditation; aphorism; asterism; combination; exertion; incantation; lucky conjuncture; magical art; meditation; method; mixture; rite conducive to Yoga; the act of yoking	concentrated grammatical rule; etymological meaning; syntactical dependence of a word; the connection of a word with its root; the union of soul with matter; the union of the individual soul with the universal soul	mental abstraction practised as a system	
yoga	yo/ga	praatipadika	13	mental abstraction practised as a system		performance	
yoga	yo/ga	praatipadika	14	performance		regular succession	
yoga	yo/ga	praatipadika	15	devotion; pious seeking after God; self-concentration			
yoga	yo/ga	praatipadika	16	regular succession			
yoga	yo/ga	praatipadika	17	etymological meaning; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul			
yoga	yo/ga	praatipadika	18	conveyance; equipping; vehicle			
yoga	yo/ga	praatipadika	19	a means; a supernatural means; acquisition; addition; arrangement; attaching; care; charm; conjunction; connection; contact; contact with; cure; diligence; disposition; endeavour; gain; harnessing; manner; on account of; opportunity; partaking of; possessing; profit; property; propriety; putting to; relation; stratagem; suitability; sum; through; total; undertaking; use; way; wealth; zeal			
yuj	yu/j	dhaatu	0	a pair; being in couples; couple	a pair; being in couples; couple; dual; pairs; the number two	affected by; an exciter; bestowing; drawn by; even; granting; harnessed; possessed of; yoked	a pair; a yoke-fellow; affected by; an exciter; associate; being in couples; bestowing; companion; comrade; couple; drawn by; dual; even; furnished or provided or filled with; granting; harnessed; joined; pairs; possessed of; the number two; the two Aśvins; yoked
