lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
kAla	kAla	praatipadika	2	Name of an enemy of Śiva; Name of Śiva	Name of a mountain; a mystical Name of the letter; of one of the nine treasures	Name of a future Buddha; Name of an author of Mantras; a mystical Name of the letter; of one of the nine treasures	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	Name of a Rakṣas; Name of a future Buddha; Name of a mountain; Name of an author of Mantras; a mystical Name of the letter
kAla	kAla/	praatipadika	2	circumstance; destiny; fate; occasion	death; death by age; the end; time of death	death; death by age; destiny; fate; the end; time of death	circumstance; occasion	death; death by age; the end; time of death
kAla	kAla	praatipadika	3	Name of a brother of king Prasena-jit	the plant Cassia Sophora; the resin of the plant Shorea robusta	a red kind of Plumbago; the Indian cuckoo; the poisonous serpent Coluber Naga	Name of a brother of king Prasena-jit	a kind of perfume
kAla	kAla/	praatipadika	3	death; death by age; time of death	circumstance; destiny; fate; occasion	season; season for	the end; time of the world	
kAla	kAla	praatipadika	4	Name of a future Buddha	iron	the plant Cassia Sophora; the resin of the plant Shorea robusta	Name of a mountain	a red kind of Plumbago
kAla	kAla/	praatipadika	4	a section; part	a fixed		a section; part	
kAla	kAla	praatipadika	5	Name of a mountain	the Indian cuckoo	iron	Name of a son of Hrada	iron
kAla	kAla/	praatipadika	5	a fixed	prosody		season; season for	
kAla	kAla	praatipadika	6	Name of a son of Hrada	the planet Saturn	the planet Saturn	Name of an author of Mantras	of one of the nine treasures
kAla	kAla/	praatipadika	6	prosody			a fixed	
kAla	kAla	praatipadika	7	Name of an author of Mantras			a kind of perfume	the Indian cuckoo
kAla	kAla/	praatipadika	7	the end			destiny	
kAla	kAla	praatipadika	8	a black kind of Agallochum			iron	the planet Saturn
kAla	kAla/	praatipadika	8				fate	
kAla	kAla	praatipadika	9	a kind of perfume			of one of the nine treasures	the plant Cassia Sophora
kAla	kAla/	praatipadika	9				meal-time	
kAla	kAla	praatipadika	10	a mystical Name of the letter			of the prince Kāla-yavana	the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	10				prosody	
kAla	kAla	praatipadika	11	a red kind of Plumbago			the Indian cuckoo	the resin of the plant Shorea robusta
kAla	kAla	praatipadika	12	iron			the planet Saturn	
kAla	kAla	praatipadika	13	of one of the nine treasures				
kAla	kAla	praatipadika	14	of the prince Kāla-yavana				
kAla	kAla	praatipadika	15	the Indian cuckoo				
kAla	kAla	praatipadika	16	the planet Saturn				
kAla	kAla	praatipadika	17	the plant Cassia Sophora				
kAla	kAla	praatipadika	18	the poisonous serpent Coluber Naga				
kAla	kAla	praatipadika	19	the resin of the plant Shorea robusta				
karman	ka/rman	praatipadika	0	business; labour; obligation; occupation; office; work	business; labour; obligation; occupation; office; special duty; work	any religious act; obligation; organ of sense; rite; special duty; the object	act; action; action consisting in motion; activity; former act as leading to inevitable results	calculation; labour; occupation; rite; work
karman	ka/rman	praatipadika	1	effect; performance; product; result; the object	calculation; effect; fate; former act as leading to inevitable results; performance; product; result	calculation; effect; performance; physicking; product; result	business; labour; occupation; office; work	act; action; action consisting in motion; activity; performance
karman	ka/rman	praatipadika	2	act; action; action consisting in motion; activity; rite	act; action; action consisting in motion; activity; any religious act	business; labour; occupation; office; work	effect; performance; result; rite	effect; fate; former act as leading to inevitable results; result
karman	ka/rman	praatipadika	3	any religious act	organ of sense; the object	act; fate; former act as leading to inevitable results	any religious act	organ of sense; product; the object
karman	ka/rman	praatipadika	4	calculation	medical attendance	action; action consisting in motion; activity	calculation	obligation; special duty
karman	ka/rman	praatipadika	5	fate	physicking	medical attendance	fate	any religious act
karman	ka/rman	praatipadika	6	former act as leading to inevitable results	rite	the tenth lunar mansion	medical attendance	business
karman	ka/rman	praatipadika	7	medical attendance	the tenth lunar mansion		obligation	medical attendance
karman	ka/rman	praatipadika	8	organ of sense			organ of sense	office
karman	ka/rman	praatipadika	9	physicking			physicking	physicking
karman	ka/rman	praatipadika	10	special duty			product	the tenth lunar mansion
karman	ka/rman	praatipadika	11	the tenth lunar mansion			special duty	
karman	ka/rman	praatipadika	12				the object	
karman	ka/rman	praatipadika	13				the tenth lunar mansion	
kavi	kav	praatipadika	0	a singer; bard; poet; prophet	a singer; a wise man; bard; poet; prophet; sage; seer	a singer; a wise man; bard; poet; prophet; sage; seer	Name of Agni; Name of Indra; Name of Varuṇa; Name of the Aśvins	Name of Agni; Name of Indra; Name of Varuṇa; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; the soul in the Sāṃkhya philosophy	a cunning fighter; a keeper; a ladle; a thinker; cunning; enlightened; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; prudent; pupil of Garga; sensible; skilful; the bit of a bridle; the reins; the sun; wise	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kav	praatipadika	1	Name of Agni; Name of Indra; Name of the Aśvins	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of Ādityas	Name of Maruts; Name of several gods; Name of Ādityas	Name of Maruts; Name of several gods; Name of the Aśvins
kavi	kavi/	praatipadika	1	cunning; enlightened; gifted with insight; intelligent; knowing; prudent; sensible; skilful; wise	a cunning fighter; a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; of various men; prudent; sensible; skilful; wise	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; the soul in the Sāṃkhya philosophy	a thinker; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus; Name of Śukra; father of Śukra
kavi	kav	praatipadika	2	Name of Maruts; Name of Ādityas		Name of several gods; Name of the Aśvins	bard; seer	bard; poet
kavi	kavi/	praatipadika	2	a keeper; a ladle; an owl	a keeper; a ladle; an owl; leader; the bit of a bridle; the reins	Name of other sacrificers; of various men	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure	Name of a particular poet; Name of ancient patriarchs; Name of other sacrificers; Name of the ancient sages; Name of the sons of several Manus
kavi	kav	praatipadika	3	a wise man; sage			a singer	sage; seer
kavi	kavi/	praatipadika	3	a thinker; intelligent man; man of understanding	Name of a particular poet	Name of the gates of the sacrificial enclosure	a cunning fighter; a keeper; cunning; leader	a ladle; the bit of a bridle; the reins
kavi	kav	praatipadika	4	Name of Varuṇa			a wise man	a singer
kavi	kavi/	praatipadika	4	Name of ancient patriarchs; Name of the ancient sages	Name of the planet Venus	Name of the planet Venus	herd; the bit of a bridle; the reins	Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	5	Name of several gods			poet	a wise man
kavi	kavi/	praatipadika	5	Name of Śukra; father of Śukra	herd	an owl	Name of a particular poet	Name of the planet Venus
kavi	kav	praatipadika	6	seer			prophet	prophet
kavi	kavi/	praatipadika	6	Name of a particular poet	pupil of Garga		Name of the planet Venus	a keeper
kavi	kav	praatipadika	7				sage	
kavi	kavi/	praatipadika	7	Name of other sacrificers	the sun		a ladle	a thinker
kavi	kavi/	praatipadika	8	Name of the gates of the sacrificial enclosure			an owl	an owl
kavi	kavi/	praatipadika	9	Name of the planet Venus			of various men	herd
kavi	kavi/	praatipadika	10	Name of the sons of several Manus			the soul in the Sāṃkhya philosophy	leader
kavi	kavi/	praatipadika	11	a cunning fighter			the sun	of various men
kavi	kavi/	praatipadika	12	herd				pupil of Garga
kavi	kavi/	praatipadika	13	leader				the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	14	of various men				the sun
kavi	kavi/	praatipadika	15	pupil of Garga				
kavi	kavi/	praatipadika	16	the bit of a bridle				
kavi	kavi/	praatipadika	17	the reins				
kavi	kavi/	praatipadika	18	the soul in the Sāṃkhya philosophy				
kavi	kavi/	praatipadika	19	the sun				
kf	kf	dhaatu	0	a fog	a fog	a fog	a fog	a fog
kf	kf	dhaatu	1	being done	being done	being done	being done	being done
kf	kf	dhaatu	2	to injure	to injure	to injure	to injure	to injure
mad	mad	dhaatu	0	animate; be drunk with; exhilarate; inflame; inspire; intoxicate; to boil	be drunk with; exhilarate; exult; inflame; inspire; intoxicate; rejoice; revel in	be glad; be pleased; delight; exhilarate; happy; rejoice; to be glad; to enjoy heavenly bliss; to rejoice	at ease; be glad; be pleased; happy; satisfy	at ease; delight; exhilarate; happy; satisfy; to enjoy heavenly bliss
mad	mad	dhaatu	1	be glad; be pleased; delight; happy; rejoice; to be glad; to gladden	at ease; be glad; be pleased; delight; happy; satisfy	animate; at ease; exult; inspire; revel in; satisfy; to gladden; to tarry	exhilarate; exult; rejoice; revel in; to rejoice	be drunk with; bubble; inflame; intoxicate; revel in
mad	mad	dhaatu	2	revel in; to enjoy heavenly bliss; to rejoice	to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry	be drunk with; bubble; inflame; intoxicate; to boil	delight; to be glad; to enjoy heavenly bliss; to gladden	be glad; be pleased; rejoice; to be glad; to rejoice
mad	mad	dhaatu	3	at ease; satisfy	animate; pause; stand still	pause; stand still	pause; stand still; to tarry	animate; exult; inspire; to gladden; to tarry
mad	mad	dhaatu	4	pause; stand still	base of the first person pronoun in the singular number number	base of the first person pronoun in the singular number number	animate; bubble	base of the first person pronoun in the singular number number
mad	mad	dhaatu	5	base of the first person pronoun in the singular number number	bubble		be drunk with; intoxicate	pause
mad	mad	dhaatu	6	bubble			base of the first person pronoun in the singular number number	stand still
mad	mad	dhaatu	7	exult			inflame	to boil
mad	mad	dhaatu	8	to tarry			inspire	
mad	mad	dhaatu	9				to boil	
muc	muc	dhaatu	0	bestow; cast; depose; emit; grant; hurl; set aside; shed; shoot; shooting; spend; throw; to give away; to put on; to yield; utter	delivering from; emit; to be about to give up; to be loosed; to cause to loose; to cheat; to deliver one's self from; to get rid of; to give away; to loose; to open; to put on; to redeem; to send forth; to spare; to wish; to wish to deliver; to yield	beatitude; bestow; delight; discharge; emit; hurl; let live; liberate; release; released; relinquish; shoot; shooting; slacken; throw; to gladden; to put on; unharness; unyoke; utter	abandon; absolve from; depose; destitute of; discharge; discharging; dismiss; escape; give up; hurl; leave; quit; set aside; shed; throw; to abstain from; to be deprived; to get rid of; unharness; unyoke; utter	abandon; absolve from; destitute of; discharging; dismiss; dropping; escape; give up; leave; let go; letting fall; letting go; quit; relinquish; slacken; to abstain from; to be about to give up; to be deprived; to cheat; to get rid of; to relinquish; unharness
muc	muc	dhaatu	1	absolve from; destitute of; escape; to abstain from; to be about to give up; to be deprived; to deliver one's self from; to desire final liberation; to get rid of; to redeem; to relinquish; to spare; to wish to free one's self	abandon; absolve from; allow to depart; dismiss; give up; hurl; leave; let go; quit; relinquish; set aside; shoot; throw; to abstain from; to relinquish; unyoke	abandon; allow to depart; dismiss; dropping; escape; give up; leave; let go; let loose; letting fall; letting go; quit; set aside; to be about to give up; to be loosed; to cause to loose; to get rid of; to loose	allow to depart; dropping; let go; let live; let loose; letting fall; letting go; slacken; to be about to give up; to cause to loose; to cheat; to loose; to relinquish	bestow; cast; deliverance; delivering from; despatch; discharge; emit; grant; intend to cast; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to wish; to wish to deliver; to wish to free one's self; to yield
muc	muc	dhaatu	2	be about to set free; free; freeing; let loose; liberate; release; released; to be loosed; to be set free; to cause to loose; to open; to set free; to unloose	be about to set free; deliverance; escape; free; freeing; let live; liberate; release; released; to be set free; to desire final liberation; to set free; to wish to free one's self	deliverance; delivering from; grant; sending; to cheat; to deliver one's self from; to desire final liberation; to give away; to redeem; to relinquish; to send forth; to wish; to wish to deliver	beatitude; bestow; delight; grant; relinquish; spend; to give away; to gladden; to redeem; to spare; to wish; to yield; yield enjoyment	allow to depart; be about to set free; delight; free; freeing; let live; let loose; liberate; release; released; to be set free; to cause to loose; to set free; yield enjoyment
muc	muc	dhaatu	3	abandon; allow to depart; dropping; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; slacken	discharge; discharging; dropping; let loose; letting fall; letting go; shed; shooting; slacken; spend	be about to set free; free; freeing; to be deprived; to be set free; to open; to set free; to spare; to wish to free one's self	be about to set free; deliverance; free; freeing; liberate; to be loosed; to be set free; to deliver one's self from; to desire final liberation; to set free; to unloose; to wish to free one's self	beatitude; hurl; shoot; shooting; throw; to gladden; to loose; to open; to unloose; utter
muc	muc	dhaatu	4	beatitude; delight; intend to cast; to cheat; to gladden; to loose; to wish; to wish to deliver; yield enjoyment	beatitude; bestow; delight; destitute of; grant; to be deprived; to gladden; unharness; utter; yield enjoyment	depose; despatch; destitute of; discharging; shed; spend; to yield; yield enjoyment	cast; delivering from; despatch; emit; intend to cast; release; released; sending; to open; to send forth; to wish to deliver	depose; set aside; spend; to put on; to redeem; to spare
muc	muc	dhaatu	5	deliverance; delivering from; despatch; discharge; discharging; dismiss; sending; to send forth	depose; despatch; to unloose	absolve from; to abstain from; to unloose	shoot; shooting	to be loosed
muc	muc	dhaatu	6	unharness; unyoke	cast; intend to cast	cast; intend to cast	to put on	shed
muc	muc	dhaatu	7		sending			unyoke
prakfti	pra-kfti	cpd-praatipadika	0	at first; base; elementary form of a word; fundamental form; origin; original; original source; placing before; primary substance; root; the original	Nature; at first; by nature; fundamental form; matter; natural form; naturally; nature; primary essences which evolve the whole visible world; properly; the crude; the third nature	Name of work; artisans; at first; character; extraction; making; origin; original; original source; placing before; the 8 producers; the crude; the original; the original producer of the material world	at first; base; cause; making; matter; model; pattern; root; rule; standard	an uninflected word; condition of anything; elementary form of a word; fundamental form; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	1	Name of a woman; a eunuch; a goddess; a mother; a woman; the male; womankind	Name of a class of deities under Manu Raibhya; Name of a woman; a eunuch; a goddess; a mother; a woman; an animal; female organ of generation; the male; womankind	cause; condition of anything; disposition; model; naturally; pattern; properly; rule; standard; temper; temperament; unalterably	origin; original; original source; primary essences which evolve the whole visible world; the crude; the original; the original producer of the material world	constitution; model; naturally; pattern; properly; rule; standard
prakfti	pra-kfti	cpd-praatipadika	2	Nature; by nature; natural form; naturally; nature; properly; the third nature	a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; the body of ministers; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war	Name of a class of deities under Manu Raibhya; a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; the body of ministers; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war	Nature; by nature; natural form; naturally; nature; the third nature	cause; origin; original; original source; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	3	character; constitution; disposition; rule; temper; temperament	base; origin; original; original source; root; standard; the original	Nature; an animal; by nature; fundamental form; matter; natural form; nature; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature	Name of a woman; a goddess; a mother; a woman; womankind	base; extraction; making; placing before; root; the crude
prakfti	pra-kfti	cpd-praatipadika	4	a king's ministers; ministry; the body of ministers; the subjects of a king	affair; character; condition of anything; disposition; extraction; temper; temperament	Name of a woman; a eunuch; a goddess; a mother; a woman; affair; female organ of generation; womankind	disposition; properly; unalterably	affair; character; disposition; matter; temper; temperament
prakfti	pra-kfti	cpd-praatipadika	5	affair; cause; making; matter	Name of work; artisans; making; model; the 8 producers; the original producer of the material world	an uninflected word; elementary form of a word	a king's ministers; the body of ministers; the subjects of a king	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	6	model; pattern; standard	an uninflected word; elementary form of a word; unalterably	base; root	a eunuch; the male	Name of a woman; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	7	Name of 2 classes of metres	pattern; rule	Name of 2 classes of metres	an uninflected word; elementary form of a word	Nature; by nature; natural form; nature
prakfti	pra-kfti	cpd-praatipadika	8	Name of a class of deities under Manu Raibhya	primary substance; the constituent elements	a co-efficient multiplier	citizens; constitution	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	9	Name of work	Name of 2 classes of metres	the male	temper; temperament	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	10	a co-efficient multiplier	a co-efficient multiplier	the predominance of one of the humours at the time of generation	Name of 2 classes of metres	Name of work
prakfti	pra-kfti	cpd-praatipadika	11	an animal	cause		Name of a class of deities under Manu Raibhya	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	12	an uninflected word	placing before		Name of work	a eunuch
prakfti	pra-kfti	cpd-praatipadika	13	artisans	the predominance of one of the humours at the time of generation		a co-efficient multiplier	a goddess
prakfti	pra-kfti	cpd-praatipadika	14	citizens			affair	a mother
prakfti	pra-kfti	cpd-praatipadika	15	condition of anything			an animal	an animal
prakfti	pra-kfti	cpd-praatipadika	16	counsellors			artisans	artisans
prakfti	pra-kfti	cpd-praatipadika	17	extraction			character	at first
prakfti	pra-kfti	cpd-praatipadika	18	female organ of generation			condition of anything	citizens
prakfti	pra-kfti	cpd-praatipadika	19	powers of the state			counsellors	powers of the state
prakfti	pra-kfti	cpd-praatipadika	20	primary essences which evolve the whole visible world			extraction	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	21	the 8 producers			female organ of generation	the male
prakfti	pra-kfti	cpd-praatipadika	22	the constituent elements			fundamental form	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	23	the crude			ministry	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	24	the original producer of the material world			placing before	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	25	the personified will of the Supreme in the creation			powers of the state	
prakfti	pra-kfti	cpd-praatipadika	26	the predominance of one of the humours at the time of generation			primary substance	
prakfti	pra-kfti	cpd-praatipadika	27	the various sovereigns to be considered in case of war			the 8 producers	
prakfti	pra-kfti	cpd-praatipadika	28	unalterably			the constituent elements	
prakfti	pra-kfti	cpd-praatipadika	29				the personified will of the Supreme in the creation	
prakfti	pra-kfti	cpd-praatipadika	30				the predominance of one of the humours at the time of generation	
prakfti	pra-kfti	cpd-praatipadika	31				the various sovereigns to be considered in case of war	
rUpa	rUpa/	praatipadika	0	character; feature; mark; nature; peculiarity; phenomenon; sign; symptom; trace of	a reflection; a single specimen; circumstances; exemplar; feature; mode; peculiarity; phantom shapes; phenomenon; reflection; symptom; that is the organized body	a reflection; any outward appearance; beauty; colour; feature; figure; handsome form; image; phantom shapes; reflection; shape; the quality of colour	feature; figure; form; handsome form; image; material form id est; peculiarity; phenomenon	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a word of unknown meaning; absolute number; any form of a noun; integer number; material form id est; the arithmetical unit; verb
rUpa	rUpa/	praatipadika	1	a single specimen; beauty; exemplar; grace; likeness; loveliness; splendour	any outward appearance; character; form; grace; handsome form; kind; likeness; manner; mark; material form id est; sign	a sound; a word of unknown meaning; any form of a noun; form; manner; play; verb; way; word	beauty; grace; kind; likeness; loveliness; splendour	a reflection; a single specimen; exemplar; feature; image; nature; reflection; splendour; trace of
rUpa	rUpa/	praatipadika	2	figure; form; handsome form; image; shape	a beast; a sound; cattle; dreamy; loveliness; nature; splendour	dreamy; grace; kind; loveliness; nature; peculiarity; sort; splendour	known; manner; mark; mode; sign; way	grace; kind; known; mark; sort; way; word
rUpa	rUpa/	praatipadika	3	circumstances; kind; manner; mode; way	beauty; colour; figure; image; shape; the quality of colour	exemplar; known; mark; material form id est; mode; sign; trace of	colour; phantom shapes; shape; the quality of colour	circumstances; dreamy; peculiarity; phantom shapes; phenomenon; symptom
rUpa	rUpa/	praatipadika	4	a show; drama; play	a known quantity as having specific form; a particular coin; absolute number; any form of a noun; integer number; the arithmetical unit	Name of a people; Name of a place; a beast; a single specimen; cattle; character; likeness	a beast; cattle	character; colour; figure; manner; shape; the quality of colour
rUpa	rUpa/	praatipadika	5	a sound; verb; word	Name of a people; Name of a place; a word of unknown meaning; verb; word	a show; circumstances; drama; phenomenon; remark made under particular circumstances when the action is at its height; symptom	a reflection; reflection	any outward appearance; drama; form; play
rUpa	rUpa/	praatipadika	6	Name of a people; Name of a place	a show; drama; play	a known quantity as having specific form; a particular coin; absolute number; integer number; the arithmetical unit	a sound; play	beauty; handsome form; likeness; loveliness
rUpa	rUpa/	praatipadika	7	a beast; cattle	known	rereading a book	absolute number; integer number	a beast; cattle
rUpa	rUpa/	praatipadika	8	a reflection; reflection	remark made under particular circumstances when the action is at its height	that is the organized body	Name of a people	a show
rUpa	rUpa/	praatipadika	9	absolute number; integer number	rereading a book		Name of a place	a sound
rUpa	rUpa/	praatipadika	10	colour; the quality of colour	sort		a known quantity as having specific form	mode
rUpa	rUpa/	praatipadika	11	a known quantity as having specific form	trace of		a particular coin	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	12	a particular coin	way		a show	rereading a book
rUpa	rUpa/	praatipadika	13	a word of unknown meaning			a single specimen	sign
rUpa	rUpa/	praatipadika	14	any form of a noun			a word of unknown meaning	that is the organized body
rUpa	rUpa/	praatipadika	15	any outward appearance			any form of a noun	
rUpa	rUpa/	praatipadika	16	dreamy			any outward appearance	
rUpa	rUpa/	praatipadika	17	known			character	
rUpa	rUpa/	praatipadika	18	material form id est			circumstances	
rUpa	rUpa/	praatipadika	19	phantom shapes			drama	
rUpa	rUpa/	praatipadika	20	remark made under particular circumstances when the action is at its height			dreamy	
rUpa	rUpa/	praatipadika	21	rereading a book			exemplar	
rUpa	rUpa/	praatipadika	22	sort			nature	
rUpa	rUpa/	praatipadika	23	that is the organized body			remark made under particular circumstances when the action is at its height	
rUpa	rUpa/	praatipadika	24	the arithmetical unit			rereading a book	
rUpa	rUpa/	praatipadika	25				sort	
rUpa	rUpa/	praatipadika	26				symptom	
rUpa	rUpa/	praatipadika	27				that is the organized body	
rUpa	rUpa/	praatipadika	28				the arithmetical unit	
rUpa	rUpa/	praatipadika	29				trace of	
rUpa	rUpa/	praatipadika	30				verb	
rUpa	rUpa/	praatipadika	31				word	
rasa	ra/sa	praatipadika	0	broth; drink; liquor; milk; nectar; potion; serum; soup; syrup; the sap	affection; any object of taste; charm; delight; desire; disposition of the heart; finest; flavour; fondness for; inclination; love; mind; taste; the best; the feeling; the taste; the tongue	Name of the sacred syllable; Om; affection; charm; delight; desire; disposition of the heart; fondness for; inclination; love; mind; myrrh; pleasure; religious sentiment; sentiment prevailing in it; taste; the feeling; the prevailing sentiment in human character; the taste; the tongue	a constituent fluid; any liquid; any mixture; broth; draught; drink; fluid; liquor; melted butter; milk; poison; potion; water	a species of amaranth; drink; elixir; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; milk; nectar; potion; serum; syrup; the primary juice called chyle; the sap
rasa	ra/sa	praatipadika	1	a constituent fluid; a metal; any liquid; any mineral; any mixture; fluid; metallic salt; water	a kind of metre; a metal; a Śanakī; any mineral; gold; mercury; metallic salt; mineral in a state of fusion; resin; the sap; the son of a Niṣāda	a constituent fluid; any liquid; any mixture; condiment; draught; drink; elixir; fluid; liquor; marrow; milk; poison; potion; resin; sauce; serum; soup; water	any object of taste; condiment; flavour; green onion; myrrh; sauce; seasoning; soup; spice; taste; the taste; the tongue	any mixture; any object of taste; broth; condiment; flavour; green onion; poison; sauce; seasoning; soup; spice; taste; the taste; the tongue
rasa	ra/sa	praatipadika	2	condiment; flavour; sauce; seasoning; spice; taste; the taste; the tongue	a species of amaranth; broth; condiment; green onion; melted butter; poison; sauce; seasoning; soup; spice	Vangueria Spinosa; a species of amaranth; a Śanakī; broth; character of a work; essence; finest; nectar; prime part of anything; quicksilver; semen virile; the best; the sap; the son of a Niṣāda	affection; delight; desire; essence; finest; fondness for; love; pleasure; the best; the feeling	affection; charm; delight; desire; disposition of the heart; fondness for; inclination; love; pleasure; religious sentiment; semen virile; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	3	affection; charm; delight; desire; fondness for; love; pleasure	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; marrow; nectar; semen virile; syrup; the primary juice called chyle	any object of taste; essential juice of the body; flavour; juice of fruit; juice of plants; juice of the sugar-cane; melted butter; spice; syrup; the primary juice called chyle	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; nectar; syrup; the primary juice called chyle	Om; a kind of metre; a Śanakī; draught; essence; finest; mind; myrrh; prime part of anything; quicksilver; resin; the best
rasa	ra/sa	praatipadika	4	marrow; mercury; myrrh; poison	a constituent fluid; any liquid; any mixture; draught; drink; fluid; liquor; milk; water	a metal; any mineral; gold; mercury; metallic salt; mineral in a state of fusion	a metal; gold; metallic salt	a constituent fluid; a metal; any liquid; any mineral; essential juice of the body; fluid; gold; marrow; mercury; metallic salt; mineral in a state of fusion; water
rasa	ra/sa	praatipadika	5	essence; mind; sentiment prevailing in it; the feeling	character of a work; religious sentiment; sentiment prevailing in it; the prevailing sentiment in human character	Name of the number six	Name of the sacred syllable; Om	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	6	juice of fruit; juice of plants; juice of the sugar-cane	elixir; essence; potion; serum	a kind of metre	a Śanakī; the sap	Vangueria Spinosa
rasa	ra/sa	praatipadika	7	finest; the best	Name of the number six	green onion	any mineral; mineral in a state of fusion	character of a work
rasa	ra/sa	praatipadika	8	Name of the number six	Name of the sacred syllable	seasoning	mercury; quicksilver	the son of a Niṣāda
rasa	ra/sa	praatipadika	9	Name of the sacred syllable	Om		semen virile; serum	
rasa	ra/sa	praatipadika	10	Om	Vangueria Spinosa		sentiment prevailing in it; the prevailing sentiment in human character	
rasa	ra/sa	praatipadika	11	Vangueria Spinosa	myrrh		Name of the number six	
rasa	ra/sa	praatipadika	12	a kind of metre	pleasure		Vangueria Spinosa	
rasa	ra/sa	praatipadika	13	a species of amaranth	prime part of anything		a kind of metre	
rasa	ra/sa	praatipadika	14	a Śanakī	quicksilver		a species of amaranth	
rasa	ra/sa	praatipadika	15	any object of taste			character of a work	
rasa	ra/sa	praatipadika	16	character of a work			charm	
rasa	ra/sa	praatipadika	17	disposition of the heart			disposition of the heart	
rasa	ra/sa	praatipadika	18	draught			elixir	
rasa	ra/sa	praatipadika	19	elixir			inclination	
rasa	ra/sa	praatipadika	20	essential juice of the body			marrow	
rasa	ra/sa	praatipadika	21	gold			mind	
