lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
kAla	kAla	praatipadika	2	Name of a future Buddha	iron	Name of a Rakṣas; a black; a black kind of Agallochum; a kind of perfume; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye; the poisonous serpent Coluber Naga	Name of a mountain	a kind of perfume
kAla	kAla/	praatipadika	2	a section; part	prosody		a section; part	
kAla	kAla	praatipadika	3	Name of a mountain	the Indian cuckoo	iron	Name of a son of Hrada	a red kind of Plumbago
kAla	kAla/	praatipadika	3	circumstance; destiny; fate; occasion; season; season for	circumstance; death; death by age; destiny; fate; the end; time of death		circumstance; occasion	
kAla	kAla	praatipadika	4	Name of a son of Hrada	the planet Saturn	the planet Saturn	Name of an author of Mantras	iron
kAla	kAla/	praatipadika	4	death; death by age; time; time of death; time of the world			death; death by age; the end; time; time of death; time of the world	
kAla	kAla	praatipadika	5	Name of an author of Mantras	the plant Cassia Sophora; the resin of the plant Shorea robusta	the plant Cassia Sophora; the resin of the plant Shorea robusta	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	of one of the nine treasures
kAla	kAla/	praatipadika	5	prosody			destiny	
kAla	kAla	praatipadika	6	Name of an enemy of Śiva; Name of Śiva			a kind of perfume	the Indian cuckoo
kAla	kAla/	praatipadika	6	the end			fate	
kAla	kAla	praatipadika	7	a black; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye			a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	the planet Saturn
kAla	kAla/	praatipadika	7				meal-time	
kAla	kAla	praatipadika	8	a black kind of Agallochum			iron	the plant Cassia Sophora
kAla	kAla/	praatipadika	8				prosody	
kAla	kAla	praatipadika	9	a kind of perfume			of one of the nine treasures	the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	10	a mystical Name of the letter			of the prince Kāla-yavana	the resin of the plant Shorea robusta
kAla	kAla	praatipadika	11	a red kind of Plumbago			the Indian cuckoo	
kAla	kAla	praatipadika	12	iron			the planet Saturn	
kAla	kAla	praatipadika	13	of one of the nine treasures				
kAla	kAla	praatipadika	14	of the prince Kāla-yavana				
kAla	kAla	praatipadika	15	the Indian cuckoo				
kAla	kAla	praatipadika	16	the planet Saturn				
kAla	kAla	praatipadika	17	the plant Cassia Sophora				
kAla	kAla	praatipadika	18	the poisonous serpent Coluber Naga				
kAla	kAla	praatipadika	19	the resin of the plant Shorea robusta				
karman	ka/rman	praatipadika	0	act; action consisting in motion; office; rite	act; action; action consisting in motion; activity; any religious act; business; labour; obligation; occupation; office; special duty; work	act; action; action consisting in motion; activity; any religious act; business; calculation; effect; fate; former act as leading to inevitable results; labour; obligation; occupation; office; organ of sense; performance; physicking; product; result; rite; special duty; the object; work	act; action; action consisting in motion; effect; former act as leading to inevitable results; performance; result; rite	act; action; action consisting in motion; calculation; labour; occupation; performance; work
karman	ka/rman	praatipadika	1	any religious act	calculation; effect; fate; former act as leading to inevitable results; performance; product; result	medical attendance	any religious act	any religious act
karman	ka/rman	praatipadika	2	calculation	medical attendance	the tenth lunar mansion	activity; business; labour; occupation; office; work	business
karman	ka/rman	praatipadika	3	fate	organ of sense; the object		calculation	effect; fate; former act as leading to inevitable results; result
karman	ka/rman	praatipadika	4	former act as leading to inevitable results	physicking		fate	medical attendance
karman	ka/rman	praatipadika	5	medical attendance	rite		medical attendance	obligation; special duty
karman	ka/rman	praatipadika	6	action; activity; business; labour; obligation; occupation; work	the tenth lunar mansion		obligation	office
karman	ka/rman	praatipadika	7	organ of sense			organ of sense	activity; organ of sense; product; rite; the object
karman	ka/rman	praatipadika	8	physicking			physicking	physicking
karman	ka/rman	praatipadika	9	effect; performance; product; result; the object			product	the tenth lunar mansion
karman	ka/rman	praatipadika	10	special duty			special duty	
karman	ka/rman	praatipadika	11	the tenth lunar mansion			the object	
karman	ka/rman	praatipadika	12				the tenth lunar mansion	
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of the Aśvins	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of the Soma; Name of the Soma priest	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Kauśika; Name of the Soma; the soul in the Sāṃkhya philosophy	Name of Brahmā; Name of Vālmīki	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of Śukra; father of Śukra
kavi	kav	praatipadika	1	Name of Maruts; Name of Ādityas	a singer; a wise man; bard; poet; prophet; sage; seer	Name of several gods; Name of the Aśvins; Name of Ādityas; a wise man; prophet; seer	a singer	a singer
kavi	kavi/	praatipadika	1	Name of a particular poet	Name of a particular poet	Name of Pūṣan; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus	Name of a particular poet	Name of a particular poet; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus
kavi	kav	praatipadika	2	Name of Varuṇa		a singer; bard; poet; sage	a wise man	a wise man
kavi	kavi/	praatipadika	2	Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Ṛbhus	Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the sons of several Manus; Name of Śukra; father of Śukra	Name of the gates of the sacrificial enclosure	Name of ancient patriarchs; Name of the ancient sages	Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	3	Name of several gods			bard; seer	bard; poet
kavi	kavi/	praatipadika	3	Name of ancient patriarchs; Name of the ancient sages	Name of the planet Venus	Name of the planet Venus	Name of other sacrificers; Name of the Soma priest; Name of the gates of the sacrificial enclosure	Name of the planet Venus
kavi	kav	praatipadika	4	a singer; bard; poet; prophet			poet	prophet
kavi	kavi/	praatipadika	4	Name of other sacrificers	a cunning fighter; a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; of various men; prudent; sensible; skilful; wise	Name of the Ṛbhus; Name of Śukra; a cunning fighter; a keeper; a ladle; father of Śukra; herd; leader; of various men; prudent; pupil of Garga; the bit of a bridle; the reins	Name of the planet Venus	a cunning fighter
kavi	kav	praatipadika	5	a wise man; sage			prophet	sage; seer
kavi	kavi/	praatipadika	5	Name of the gates of the sacrificial enclosure	herd	an owl	a cunning fighter; a keeper; leader	a keeper
kavi	kav	praatipadika	6	seer			sage	
kavi	kavi/	praatipadika	6	Name of the planet Venus	pupil of Garga	a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; sensible; skilful; the soul in the Sāṃkhya philosophy; the sun; wise	a ladle	a ladle; the bit of a bridle; the reins
kavi	kavi/	praatipadika	7	Name of the sons of several Manus	Name of the Ṛbhus; a keeper; a ladle; an owl; leader; the bit of a bridle; the reins		a thinker	a thinker
kavi	kavi/	praatipadika	8	Name of Śukra; father of Śukra	the sun		an owl	an owl
kavi	kavi/	praatipadika	9	a cunning fighter			cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	herd
kavi	kavi/	praatipadika	10	a keeper; a ladle; an owl			herd; the bit of a bridle; the reins	leader
kavi	kavi/	praatipadika	11	a thinker			of various men	man of understanding
kavi	kavi/	praatipadika	12	cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise			the soul in the Sāṃkhya philosophy	of various men
kavi	kavi/	praatipadika	13	herd			the sun	cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	14	leader				pupil of Garga
kavi	kavi/	praatipadika	15	of various men				the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	16	pupil of Garga				the sun
kavi	kavi/	praatipadika	17	the bit of a bridle				
kavi	kavi/	praatipadika	18	the reins				
kavi	kavi/	praatipadika	19	the soul in the Sāṃkhya philosophy				
kavi	kavi/	praatipadika	20	the sun				
kf	kf	dhaatu	0	a fog	a fog	a fog	a fog	a fog
kf	kf	dhaatu	1	being done	being done	being done	being done	being done
kf	kf	dhaatu	2	to injure	to injure	to injure	to injure	to injure
mad	mad	dhaatu	0	animate; inspire; to boil	animate; pause; stand still	animate; exhilarate	animate; bubble	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	at ease	at ease; to enjoy heavenly bliss; to tarry	base of the first person pronoun in the singular number number	at ease	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	base of the first person pronoun in the singular number number	base of the first person pronoun in the singular number number	be drunk with; delight; happy; intoxicate; to be glad; to enjoy heavenly bliss	base of the first person pronoun in the singular number number	pause
mad	mad	dhaatu	3	be drunk with; inflame; intoxicate	be drunk with; be glad; be pleased; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to boil; to gladden; to rejoice	bubble; inflame; to boil	be drunk with; intoxicate	stand still
mad	mad	dhaatu	4	bubble	bubble	at ease; be glad; be pleased; exult; inspire; pause; rejoice; revel in; satisfy; stand still; to gladden; to rejoice; to tarry	be glad; be pleased; delight; exhilarate; exult; happy; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	to boil
mad	mad	dhaatu	5	exult			inflame	
mad	mad	dhaatu	6	pause; stand still			inspire	
mad	mad	dhaatu	7	be glad; be pleased; delight; exhilarate; happy; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice			pause; stand still; to tarry	
mad	mad	dhaatu	8	to tarry			to boil	
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; bestow; cast; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to loose; to open; to put on; to redeem; to relinquish; to set free; to spare; to unloose; to yield; utter	abandon; absolve from; be about to set free; beatitude; delight; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; escape; free; give up; grant; hurl; leave; let go; let live; letting fall; letting go; liberate; quit; release; released; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to cheat; to get rid of; unharness; unyoke; utter; yield enjoyment	abandon; absolve from; allow to depart; be about to set free; bestow; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; free; freeing; give up; grant; leave; let go; let live; let loose; letting fall; letting go; quit; release; released; relinquish; sending; set aside; shed; spend; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; unyoke; utter; yield enjoyment	abandon; destitute of; escape; give up; let go; let live; letting fall; quit; slacken; spend; throw; to abstain from; to be about to give up; to cause to loose; to cheat; to get rid of; to open; to spare; unyoke; utter	abandon; absolve from; allow to depart; be about to set free; delight; destitute of; discharging; dismiss; dropping; escape; free; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; set aside; spend; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to gladden; to open; to put on; to redeem; to relinquish; to set free; to spare; unharness; utter
muc	muc	dhaatu	1	beatitude; delight; to gladden; yield enjoyment	allow to depart; bestow; cast; deliverance; delivering from; emit; freeing; intend to cast; let loose; relinquish; set aside; to be deprived; to be loosed; to be set free; to cause to loose; to deliver one's self from; to desire final liberation; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield	cast; intend to cast	beatitude	shed
muc	muc	dhaatu	2	intend to cast; to be about to give up; to give away; to send forth; to wish; to wish to deliver	sending	beatitude; emit; escape; hurl; liberate; shoot; shooting; slacken; throw	delivering from; depose; despatch; discharge; discharging; dismiss; dropping; emit; sending; set aside; to give away; to send forth; to wish; to wish to deliver	cast; hurl; let loose; liberate; shoot; shooting; slacken; throw; to loose
muc	muc	dhaatu	3	be about to set free; to deliver one's self from; to desire final liberation; to wish to free one's self			cast; intend to cast	beatitude; bestow; deliverance; delivering from; depose; despatch; discharge; emit; freeing; grant; intend to cast; release; released; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; yield enjoyment
muc	muc	dhaatu	4	unharness; unyoke			hurl; shed; shoot; shooting	unyoke
muc	muc	dhaatu	5				absolve from; allow to depart; be about to set free; deliverance; free; freeing; leave; let loose; letting go; liberate; release; released; to be deprived; to be loosed; to be set free; to deliver one's self from; to desire final liberation; to loose; to relinquish; to set free; to unloose; to wish to free one's self; unharness	
muc	muc	dhaatu	6				to put on	
muc	muc	dhaatu	7				bestow; delight; grant; relinquish; to gladden; to redeem; to yield; yield enjoyment	
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya; the personified will of the Supreme in the creation; the various sovereigns to be considered in case of war	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	2	Name of a woman; the male; womankind	Name of work; the 8 producers	Name of work; the 8 producers	Name of a woman; a goddess; a mother; a woman; womankind	Name of a woman; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	3	Name of work	Name of a woman; Nature; a goddess; a woman; an animal; at first; by nature; female organ of generation; fundamental form; nature; primary substance	Nature; a eunuch; a king's ministers; an animal; artisans; base; by nature; cause; character; citizens; constitution; counsellors; extraction; making; matter; ministry; model; natural form; nature; pattern; powers of the state; primary essences which evolve the whole visible world; primary substance; root; standard; temper; temperament; the body of ministers; the constituent elements; the original producer of the material world; the subjects of a king; the third nature	Name of work	Name of work
prakfti	pra-kfti	cpd-praatipadika	4	Nature; by nature; naturally; properly; the third nature	a co-efficient multiplier	a co-efficient multiplier	Nature; by nature; natural form; nature; the third nature	Nature; nature
prakfti	pra-kfti	cpd-praatipadika	5	a co-efficient multiplier	a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; primary essences which evolve the whole visible world; the body of ministers; the constituent elements; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war	an uninflected word; condition of anything; elementary form of a word; fundamental form; properly; rule; unalterably	a co-efficient multiplier	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	6	a eunuch; a goddess; a mother; a woman	affair; condition of anything; extraction; matter	Name of a woman; a goddess; a mother; a woman; affair; disposition; female organ of generation; womankind	a eunuch; the male	a eunuch
prakfti	pra-kfti	cpd-praatipadika	7	a king's ministers; ministry; the body of ministers; the subjects of a king	an uninflected word; elementary form of a word; natural form; properly; unalterably	at first; naturally; origin; original; original source; placing before; the crude; the original	a king's ministers; the body of ministers; the subjects of a king	a goddess
prakfti	pra-kfti	cpd-praatipadika	8	affair; matter	cause	the male	affair	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	9	an animal	a eunuch; a mother; artisans; character; disposition; making; model; temper; temperament; the third nature; womankind	the predominance of one of the humours at the time of generation	an animal	a mother
prakfti	pra-kfti	cpd-praatipadika	10	an uninflected word	naturally; pattern; rule		an uninflected word; elementary form of a word	affair; extraction
prakfti	pra-kfti	cpd-praatipadika	11	artisans	placing before		artisans	an animal
prakfti	pra-kfti	cpd-praatipadika	12	at first; placing before	base; origin; original; original source; root; standard; the crude; the male; the original; the original producer of the material world		at first; base; cause; disposition; making; matter; model; naturally; original; original source; pattern; properly; root; rule; standard; the crude; unalterably	an uninflected word; unalterably
prakfti	pra-kfti	cpd-praatipadika	13	base; cause; elementary form of a word; fundamental form; natural form; origin; original; original source; primary substance; root; the original	the predominance of one of the humours at the time of generation		character	artisans
prakfti	pra-kfti	cpd-praatipadika	14	citizens			citizens; constitution	at first
prakfti	pra-kfti	cpd-praatipadika	15	condition of anything			condition of anything	citizens
prakfti	pra-kfti	cpd-praatipadika	16	constitution; making; rule			counsellors	by nature; condition of anything; constitution; elementary form of a word; matter; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature
prakfti	pra-kfti	cpd-praatipadika	17	counsellors			extraction	character; making; model; placing before; root; temper
prakfti	pra-kfti	cpd-praatipadika	18	extraction			female organ of generation	powers of the state
prakfti	pra-kfti	cpd-praatipadika	19	female organ of generation			fundamental form	base; disposition; natural form; naturally; pattern; properly; rule; standard; temperament
prakfti	pra-kfti	cpd-praatipadika	20	model; pattern; standard			ministry	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	21	powers of the state			placing before	the male
prakfti	pra-kfti	cpd-praatipadika	22	primary essences which evolve the whole visible world			powers of the state	cause; fundamental form; origin; original; original source; the crude; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	23	character; disposition; nature; temper; temperament			origin; primary essences which evolve the whole visible world; the original; the original producer of the material world	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	24	the 8 producers			primary substance	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	25	the constituent elements			temper; temperament	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	26	the crude			the 8 producers	
prakfti	pra-kfti	cpd-praatipadika	27	the original producer of the material world			the constituent elements	
prakfti	pra-kfti	cpd-praatipadika	28	the personified will of the Supreme in the creation			the personified will of the Supreme in the creation	
prakfti	pra-kfti	cpd-praatipadika	29	the predominance of one of the humours at the time of generation			the predominance of one of the humours at the time of generation	
prakfti	pra-kfti	cpd-praatipadika	30	the various sovereigns to be considered in case of war			the various sovereigns to be considered in case of war	
prakfti	pra-kfti	cpd-praatipadika	31	unalterably				
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place	Name of a people	Name of a people; Name of a place; dreamy; phantom shapes; shape	Name of a people	Name of a people; Name of a place
rUpa	rUpa/	praatipadika	1	a beast; cattle	a beast; cattle	a known quantity as having specific form; a particular coin; absolute number; any form of a noun; form; integer number; material form id est; mode; sign; the arithmetical unit	Name of a place	a beast; cattle
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form	a particular coin; that is the organized body	a single specimen; cattle; character	a beast; cattle	a known quantity as having specific form; a particular coin; any form of a noun; any outward appearance; integer number; material form id est; the arithmetical unit
rUpa	rUpa/	praatipadika	3	a particular coin	a known quantity as having specific form; absolute number; any form of a noun; integer number; material form id est; the arithmetical unit	rereading a book	a known quantity as having specific form	a reflection; a single specimen; handsome form; loveliness; nature; reflection
rUpa	rUpa/	praatipadika	4	a reflection; reflection	a show; a word of unknown meaning; any outward appearance; character; colour; drama; kind; mark; mode; play; sign; the quality of colour; verb; word	a show; a sound; a word of unknown meaning; circumstances; mark; play; remark made under particular circumstances when the action is at its height; sort; symptom; trace of; verb; word	a particular coin	a show
rUpa	rUpa/	praatipadika	5	a show; drama; play	dreamy; grace; loveliness; manner; splendour	that is the organized body	a reflection; reflection	a sound
rUpa	rUpa/	praatipadika	6	a single specimen	exemplar	a beast; a reflection; any outward appearance; beauty; colour; drama; exemplar; feature; figure; grace; handsome form; image; kind; known; likeness; loveliness; manner; nature; peculiarity; phenomenon; reflection; splendour; the quality of colour; way	a show	a word of unknown meaning; absolute number; beauty; circumstances; dreamy; exemplar; grace; kind; known; likeness; mark; peculiarity; phantom shapes; phenomenon; sort; splendour; symptom; trace of; verb; way; word
rUpa	rUpa/	praatipadika	7	a sound; verb; word	known		a single specimen	mode
rUpa	rUpa/	praatipadika	8	a word of unknown meaning	Name of a place; a reflection; a single specimen; a sound; beauty; circumstances; feature; figure; form; handsome form; image; likeness; nature; peculiarity; phantom shapes; phenomenon; reflection; shape; symptom		a sound; play	character; drama; form; play
rUpa	rUpa/	praatipadika	9	absolute number; integer number	remark made under particular circumstances when the action is at its height		a word of unknown meaning	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	10	any form of a noun	rereading a book		absolute number; integer number	rereading a book
rUpa	rUpa/	praatipadika	11	any outward appearance	sort		any form of a noun	sign
rUpa	rUpa/	praatipadika	12	beauty; grace	trace of		any outward appearance	that is the organized body
rUpa	rUpa/	praatipadika	13	character; exemplar; figure; handsome form; image; kind; likeness; loveliness; mark; sign; splendour; trace of	way		beauty; splendour	colour; feature; figure; image; manner; shape; the quality of colour
rUpa	rUpa/	praatipadika	14	circumstances; feature; form; manner; mode; nature; peculiarity; phenomenon; shape; symptom; way			character	
rUpa	rUpa/	praatipadika	15	colour; the quality of colour			circumstances	
rUpa	rUpa/	praatipadika	16	dreamy			colour; phantom shapes; the quality of colour	
rUpa	rUpa/	praatipadika	17	known			drama	
rUpa	rUpa/	praatipadika	18	material form id est			dreamy	
rUpa	rUpa/	praatipadika	19	phantom shapes			exemplar	
rUpa	rUpa/	praatipadika	20	remark made under particular circumstances when the action is at its height			feature; figure; form; handsome form; image; manner; material form id est; peculiarity; phenomenon; shape	
rUpa	rUpa/	praatipadika	21	rereading a book			grace; kind; known; likeness; loveliness; mark; mode; sign; way	
rUpa	rUpa/	praatipadika	22	sort			nature	
rUpa	rUpa/	praatipadika	23	that is the organized body			remark made under particular circumstances when the action is at its height	
rUpa	rUpa/	praatipadika	24	the arithmetical unit			rereading a book	
rUpa	rUpa/	praatipadika	25				sort	
rUpa	rUpa/	praatipadika	26				symptom	
rUpa	rUpa/	praatipadika	27				that is the organized body	
rUpa	rUpa/	praatipadika	28				the arithmetical unit	
rUpa	rUpa/	praatipadika	29				trace of	
rUpa	rUpa/	praatipadika	30				verb	
rUpa	rUpa/	praatipadika	31				word	
rasa	ra/sa	praatipadika	0	Name of the number six	Name of the number six	Name of the number six	Name of the number six	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	1	Name of the sacred syllable	Name of the sacred syllable	Name of the sacred syllable	Name of the sacred syllable; Om	Om; mind; myrrh; prime part of anything; the best
rasa	ra/sa	praatipadika	2	Om	Om	Om; Vangueria Spinosa; a species of amaranth; a Śanakī; affection; any object of taste; broth; character of a work; charm; delight; desire; disposition of the heart; essential juice of the body; fondness for; inclination; juice of fruit; juice of plants; juice of the sugar-cane; love; melted butter; milk; mind; myrrh; nectar; pleasure; prime part of anything; quicksilver; religious sentiment; sentiment prevailing in it; spice; taste; the best; the feeling; the prevailing sentiment in human character; the primary juice called chyle; the sap; the son of a Niṣāda; the taste; the tongue	Vangueria Spinosa	Vangueria Spinosa
rasa	ra/sa	praatipadika	3	Vangueria Spinosa	Vangueria Spinosa	a kind of metre	a constituent fluid; any mixture; water	a kind of metre; a metal; any mineral; mineral in a state of fusion; water
rasa	ra/sa	praatipadika	4	a constituent fluid; water	a constituent fluid; essential juice of the body; fluid; juice of the sugar-cane; semen virile; the primary juice called chyle; the sap	green onion	a kind of metre	a species of amaranth; essential juice of the body
rasa	ra/sa	praatipadika	5	a kind of metre	a kind of metre; mineral in a state of fusion; resin	a metal; any mineral; gold; mercury; metallic salt; mineral in a state of fusion	a metal; gold; metallic salt	affection; delight; desire; finest; inclination; love; pleasure; quicksilver
rasa	ra/sa	praatipadika	6	a metal; any liquid; any mineral; any mixture; metallic salt	a species of amaranth; juice of plants	seasoning	a species of amaranth	character of a work
rasa	ra/sa	praatipadika	7	a species of amaranth	character of a work; religious sentiment; sentiment prevailing in it	a constituent fluid; any liquid; any mixture; condiment; draught; drink; elixir; essence; finest; flavour; fluid; liquor; marrow; poison; potion; resin; sauce; semen virile; serum; soup; syrup; water	a Śanakī; the sap	any liquid; any mixture; any object of taste; broth; charm; drink; gold; green onion; metallic salt; taste
rasa	ra/sa	praatipadika	8	a Śanakī	any liquid; any mineral; any mixture; broth; charm; condiment; draught; drink; elixir; essence; finest; gold; juice of fruit; liquor; love; marrow; melted butter; mercury; metallic salt; milk; poison; potion; sauce; seasoning; serum; soup; syrup; the best; the feeling; the prevailing sentiment in human character; water		affection; desire; pleasure	disposition of the heart; fondness for; religious sentiment; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	9	affection; charm; delight; desire; essence; fondness for; love; mind; sentiment prevailing in it	disposition of the heart; inclination		any mineral; mineral in a state of fusion	a constituent fluid; a Śanakī; condiment; draught; elixir; essence; flavour; fluid; juice of fruit; juice of plants; juice of the sugar-cane; liquor; marrow; melted butter; mercury; milk; nectar; poison; potion; resin; sauce; seasoning; semen virile; serum; soup; spice; syrup; the primary juice called chyle; the sap; the taste; the tongue
rasa	ra/sa	praatipadika	10	any object of taste	affection; any object of taste; delight; desire; flavour; fondness for; green onion; mind; nectar; spice; taste; the taste; the tongue		any object of taste; the tongue	the son of a Niṣāda
rasa	ra/sa	praatipadika	11	broth; drink; fluid; liquor; milk; nectar; potion; serum; soup; syrup; the sap	myrrh		character of a work	
rasa	ra/sa	praatipadika	12	character of a work	pleasure		charm	
rasa	ra/sa	praatipadika	13	disposition of the heart	prime part of anything		broth; condiment; flavour; green onion; melted butter; myrrh; sauce; seasoning; soup; spice; taste; the taste	
rasa	ra/sa	praatipadika	14	draught	quicksilver		disposition of the heart	
rasa	ra/sa	praatipadika	15	elixir	a metal; a Śanakī; the son of a Niṣāda		draught; liquor	
rasa	ra/sa	praatipadika	16	essential juice of the body			elixir	
rasa	ra/sa	praatipadika	17	finest; the best			essence; fondness for; love; the feeling	
rasa	ra/sa	praatipadika	18	gold			any liquid; essential juice of the body; fluid; juice of fruit; juice of plants; juice of the sugar-cane; milk; nectar; syrup; the primary juice called chyle	
rasa	ra/sa	praatipadika	19	green onion			delight; finest; the best	
rasa	ra/sa	praatipadika	20	inclination			inclination	
rasa	ra/sa	praatipadika	21	juice of fruit; juice of plants; juice of the sugar-cane			marrow	
rasa	ra/sa	praatipadika	22	marrow; mercury; myrrh; poison			mercury; quicksilver	
rasa	ra/sa	praatipadika	23	melted butter			mind	
rasa	ra/sa	praatipadika	24	mineral in a state of fusion			drink; poison; potion	
rasa	ra/sa	praatipadika	25	prime part of anything			prime part of anything	
rasa	ra/sa	praatipadika	26	quicksilver			religious sentiment	
rasa	ra/sa	praatipadika	27	religious sentiment			resin	
rasa	ra/sa	praatipadika	28	resin			semen virile; serum	
