lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
kAla	kAla/	praatipadika	4	the end	a period of time; a section; a space of time; hour; meal-time; measure of time; part; right point of time; the proper time; time; time of death; time of the world		fate	
kAla	kAla	praatipadika	5	Name of an author of Mantras	the planet Saturn	the plant Cassia Sophora; the resin of the plant Shorea robusta	a kind of perfume	of one of the nine treasures
kAla	kAla/	praatipadika	5	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world			meal-time	
kAla	kAla	praatipadika	6	Name of an enemy of Śiva; Name of Śiva	the plant Cassia Sophora; the resin of the plant Shorea robusta		a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	the Indian cuckoo
kAla	kAla/	praatipadika	6	death; death by age; time of death			a section; part	
kAla	kAla	praatipadika	7	a black kind of Agallochum			iron	the planet Saturn
kAla	kAla/	praatipadika	7				prosody	
kAla	kAla	praatipadika	8	a kind of perfume			of one of the nine treasures	the plant Cassia Sophora
kAla	kAla/	praatipadika	8				season; season for	
kAla	kAla	praatipadika	9	a mystical Name of the letter			of the prince Kāla-yavana	the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	9				a period of time; a space of time; hour; measure of time; right point of time; the proper time; time; time of the world	
kAla	kAla	praatipadika	10	a red kind of Plumbago			the Indian cuckoo	the resin of the plant Shorea robusta
kAla	kAla	praatipadika	11	a black; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye			the planet Saturn	
kAla	kAla	praatipadika	12	iron			a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	
kAla	kAla	praatipadika	13	of one of the nine treasures				
kAla	kAla	praatipadika	14	of the prince Kāla-yavana				
kAla	kAla	praatipadika	15	the Indian cuckoo				
kAla	kAla	praatipadika	16	the planet Saturn				
kAla	kAla	praatipadika	17	the plant Cassia Sophora				
kAla	kAla	praatipadika	18	the poisonous serpent Coluber Naga				
kAla	kAla	praatipadika	19	the resin of the plant Shorea robusta				
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; rite	act; action; action consisting in motion; activity; any religious act	action; action consisting in motion; activity; calculation; effect; performance; physicking; product; result	act; action; action consisting in motion; activity; former act as leading to inevitable results	act; action; action consisting in motion; activity; performance
karman	ka/rman	praatipadika	1	any religious act	calculation; effect; fate; former act as leading to inevitable results; performance; product; result	medical attendance	any religious act	any religious act
karman	ka/rman	praatipadika	2	calculation	medical attendance	business; labour; occupation; office; work	calculation	business
karman	ka/rman	praatipadika	3	fate	business; labour; obligation; occupation; office; special duty; work	act; any religious act; fate; former act as leading to inevitable results; obligation; organ of sense; rite; special duty; the object	fate	medical attendance
karman	ka/rman	praatipadika	4	former act as leading to inevitable results	physicking	the tenth lunar mansion	medical attendance	office
karman	ka/rman	praatipadika	5	medical attendance	rite		obligation	physicking
karman	ka/rman	praatipadika	6	organ of sense	organ of sense; the object		business; labour; occupation; office; work	effect; fate; former act as leading to inevitable results; result
karman	ka/rman	praatipadika	7	physicking	the tenth lunar mansion		organ of sense	obligation; special duty
karman	ka/rman	praatipadika	8	effect; performance; product; result; the object			physicking	organ of sense; product; the object
karman	ka/rman	praatipadika	9	special duty			product	the tenth lunar mansion
karman	ka/rman	praatipadika	10	the tenth lunar mansion			effect; performance; result; rite	calculation; labour; occupation; rite; work
karman	ka/rman	praatipadika	11	business; labour; obligation; occupation; office; work			special duty	
karman	ka/rman	praatipadika	12				the object	
karman	ka/rman	praatipadika	13				the tenth lunar mansion	
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of the Aśvins	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of a particular poet	Name of a particular poet	Name of the gates of the sacrificial enclosure	Name of a particular poet	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus; Name of Śukra; father of Śukra
kavi	kav	praatipadika	1	Name of Maruts; Name of Ādityas	a singer; a wise man; bard; poet; prophet; sage; seer	Name of several gods; a singer; a wise man; bard; poet; prophet; sage; seer	a singer	a singer
kavi	kavi/	praatipadika	1	Name of ancient patriarchs; Name of the ancient sages	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; the soul in the Sāṃkhya philosophy	Name of the planet Venus	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure	Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	2	Name of Varuṇa			a wise man	a wise man
kavi	kavi/	praatipadika	2	Name of other sacrificers	Name of the planet Venus	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; of various men; the soul in the Sāṃkhya philosophy	Name of the planet Venus	Name of the planet Venus
kavi	kav	praatipadika	3	Name of several gods			bard; seer	bard; poet
kavi	kavi/	praatipadika	3	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus	a keeper; a ladle; an owl; leader; the bit of a bridle; the reins	an owl	a ladle	Name of a particular poet; Name of ancient patriarchs; Name of other sacrificers; Name of the ancient sages; Name of the sons of several Manus
kavi	kav	praatipadika	4	a singer; bard; poet; prophet			poet	prophet
kavi	kavi/	praatipadika	4	Name of the gates of the sacrificial enclosure	herd	a cunning fighter; a keeper; a ladle; a thinker; cunning; enlightened; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; prudent; pupil of Garga; sensible; skilful; the bit of a bridle; the reins; the sun; wise	an owl	a keeper
kavi	kav	praatipadika	5	a wise man; sage			prophet	sage; seer
kavi	kavi/	praatipadika	5	Name of the planet Venus	a cunning fighter; a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; of various men; prudent; sensible; skilful; wise		a cunning fighter; a keeper; leader	a ladle; the bit of a bridle; the reins
kavi	kav	praatipadika	6	seer			sage	
kavi	kavi/	praatipadika	6	Name of the sons of several Manus	pupil of Garga		of various men	a thinker
kavi	kavi/	praatipadika	7	Name of Śukra; father of Śukra	the sun		a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	an owl
kavi	kavi/	praatipadika	8	a cunning fighter			Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	herd
kavi	kavi/	praatipadika	9	a keeper; a ladle; an owl			herd; the bit of a bridle; the reins	leader
kavi	kavi/	praatipadika	10	herd			the soul in the Sāṃkhya philosophy	of various men
kavi	kavi/	praatipadika	11	cunning; enlightened; gifted with insight; intelligent; knowing; prudent; sensible; skilful; wise			the sun	pupil of Garga
kavi	kavi/	praatipadika	12	leader				a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	13	a thinker; intelligent man; man of understanding				the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	14	of various men				the sun
kavi	kavi/	praatipadika	15	pupil of Garga				
kavi	kavi/	praatipadika	16	the bit of a bridle				
kavi	kavi/	praatipadika	17	the reins				
kavi	kavi/	praatipadika	18	the soul in the Sāṃkhya philosophy				
kavi	kavi/	praatipadika	19	the sun				
kf	kf	dhaatu	0	a fog	a fog	a fog	a fog	a fog
kf	kf	dhaatu	1	being done	being done	being done	being done	being done
kf	kf	dhaatu	2	to injure	to injure	to injure	to injure	to injure
mad	mad	dhaatu	0	animate; be drunk with; exhilarate; inflame; inspire; intoxicate; to boil	base of the first person pronoun in the singular number number	animate; at ease; exult; inspire; revel in; satisfy; to gladden; to tarry	animate; bubble	base of the first person pronoun in the singular number number
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number	at ease; be glad; be pleased; delight; happy; satisfy	base of the first person pronoun in the singular number number	base of the first person pronoun in the singular number number	animate; be drunk with; bubble; exult; inflame; inspire; intoxicate; revel in; to tarry
mad	mad	dhaatu	2	at ease; be glad; be pleased; delight; happy; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	bubble	be drunk with; bubble; inflame; intoxicate; to boil	be drunk with; intoxicate	at ease; be glad; be pleased; delight; exhilarate; happy; rejoice; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice
mad	mad	dhaatu	3	bubble	be drunk with; exhilarate; exult; inflame; inspire; intoxicate; rejoice; revel in	be glad; be pleased; delight; exhilarate; happy; rejoice; to be glad; to enjoy heavenly bliss; to rejoice	at ease; be glad; be pleased; satisfy	pause
mad	mad	dhaatu	4	exult	animate; pause; stand still	pause; stand still	delight; exhilarate; exult; happy; rejoice; revel in; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	stand still
mad	mad	dhaatu	5	pause; stand still	to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry		inflame	to boil
mad	mad	dhaatu	6	to tarry			inspire	
mad	mad	dhaatu	7				pause; stand still; to tarry	
mad	mad	dhaatu	8				to boil	
muc	muc	dhaatu	0	beatitude; delight; yield enjoyment	cast; intend to cast	cast; intend to cast	beatitude; bestow; delight; delivering from; despatch; emit; grant; relinquish; sending; to give away; to gladden; to redeem; to send forth; to wish; to wish to deliver; to yield; yield enjoyment	be about to set free; delight; free; freeing; let live; let loose; liberate; release; released; to be loosed; to be set free; to cause to loose; to gladden; to set free; yield enjoyment
muc	muc	dhaatu	1	abandon; allow to depart; escape; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; to abstain from; to be about to give up; to relinquish; to spare	abandon; allow to depart; depose; despatch; discharge; discharging; dismiss; dropping; give up; hurl; leave; let go; let loose; letting fall; letting go; quit; relinquish; set aside; shed; shoot; shooting; slacken; spend; throw; to relinquish; unharness; unyoke	depose; despatch; destitute of; discharging; shed; slacken	dropping; give up; let go; let live; let loose; letting fall; slacken; to be about to give up; to cause to loose; to cheat; to loose; to relinquish	bestow; cast; deliverance; delivering from; despatch; discharge; emit; grant; intend to cast; sending; to deliver one's self from; to desire final liberation; to give away; to redeem; to send forth; to spare; to wish; to wish to deliver; to wish to free one's self; to yield
muc	muc	dhaatu	2	absolve from; be about to set free; destitute of; free; freeing; let loose; liberate; release; released; slacken; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to gladden; to loose; to open; to redeem; to set free; to unloose	absolve from; be about to set free; deliverance; escape; free; freeing; let live; liberate; release; released; to abstain from; to be set free; to desire final liberation; to set free; to wish to free one's self	beatitude; bestow; delight; deliverance; delivering from; discharge; emit; grant; hurl; let live; liberate; release; released; sending; shoot; shooting; throw; to deliver one's self from; to gladden; to put on; to send forth; to wish; to wish to deliver; to yield; utter; yield enjoyment	abandon; absolve from; depose; destitute of; set aside; shed; shoot; shooting; spend; to abstain from; to be deprived; to get rid of; to spare	abandon; absolve from; allow to depart; depose; destitute of; dismiss; give up; leave; let go; letting fall; letting go; quit; relinquish; set aside; to abstain from; to be about to give up; to be deprived; to cheat; to get rid of; to put on; to relinquish
muc	muc	dhaatu	3	bestow; cast; depose; emit; grant; hurl; intend to cast; set aside; shed; shoot; shooting; spend; throw; to give away; to put on; to send forth; to wish; to wish to deliver; to yield; utter	sending	abandon; absolve from; allow to depart; dismiss; dropping; escape; give up; leave; let go; let loose; letting fall; letting go; quit; set aside; to abstain from; to be about to give up; to be loosed; to cause to loose; to get rid of; to give away; to loose; to unloose; unharness	cast; discharge; discharging; dismiss; escape; hurl; intend to cast; leave; quit; release; released; throw; to open; unharness; unyoke; utter	shed
muc	muc	dhaatu	4	deliverance; delivering from; despatch; discharge; discharging; dismiss; dropping; sending; to deliver one's self from; to desire final liberation; to wish to free one's self	beatitude; bestow; delight; delivering from; destitute of; emit; grant; to be about to give up; to be deprived; to be loosed; to cause to loose; to cheat; to deliver one's self from; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to send forth; to spare; to unloose; to wish; to wish to deliver; to yield; utter; yield enjoyment	relinquish; to cheat; to desire final liberation; to redeem; to relinquish; unyoke	to put on	beatitude; discharging; dropping; escape; hurl; shoot; shooting; slacken; spend; throw; to loose; to open; to unloose; unharness; utter
muc	muc	dhaatu	5	unharness; unyoke		be about to set free; free; freeing; spend; to be deprived; to be set free; to open; to set free; to spare; to wish to free one's self	allow to depart; be about to set free; deliverance; free; freeing; letting go; liberate; to be loosed; to be set free; to deliver one's self from; to desire final liberation; to set free; to unloose; to wish to free one's self	unyoke
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya	a co-efficient multiplier	a co-efficient multiplier	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	2	Name of work	Name of a class of deities under Manu Raibhya; Name of a woman; a eunuch; a goddess; a mother; a woman; an animal; female organ of generation; the male; womankind	Name of a class of deities under Manu Raibhya; a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; the body of ministers; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war	Name of work	Name of work
prakfti	pra-kfti	cpd-praatipadika	3	a co-efficient multiplier	Name of work; artisans; making; model	an uninflected word; elementary form of a word	a co-efficient multiplier	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	4	an animal	cause	Name of work; artisans; at first; character; extraction; making; origin; original; original source; placing before; the 8 producers; the crude; the original; the original producer of the material world	a eunuch; the male	a eunuch
prakfti	pra-kfti	cpd-praatipadika	5	an uninflected word	affair; character; condition of anything; disposition; extraction; temper; temperament	Nature; an animal; base; by nature; fundamental form; natural form; nature; primary essences which evolve the whole visible world; primary substance; root; the constituent elements; the third nature	a king's ministers; the body of ministers; the subjects of a king	a goddess
prakfti	pra-kfti	cpd-praatipadika	6	artisans	Nature; an uninflected word; at first; by nature; elementary form of a word; fundamental form; matter; natural form; naturally; nature; pattern; primary essences which evolve the whole visible world; properly; rule; the crude; the third nature; unalterably	the male	Name of a woman; a goddess; a mother; a woman; womankind	a mother
prakfti	pra-kfti	cpd-praatipadika	7	citizens	base; origin; original; original source; root; standard; the 8 producers; the original; the original producer of the material world	the predominance of one of the humours at the time of generation	affair	an animal
prakfti	pra-kfti	cpd-praatipadika	8	condition of anything	placing before	cause; condition of anything; disposition; matter; model; naturally; pattern; properly; rule; standard; temper; temperament; unalterably	an animal	an uninflected word; condition of anything; elementary form of a word; fundamental form; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	9	counsellors	a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; primary substance; the body of ministers; the constituent elements; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war	Name of a woman; a eunuch; a goddess; a mother; a woman; affair; female organ of generation; womankind	an uninflected word; elementary form of a word	artisans
prakfti	pra-kfti	cpd-praatipadika	10	extraction	the predominance of one of the humours at the time of generation		artisans	at first
prakfti	pra-kfti	cpd-praatipadika	11	female organ of generation			Nature; by nature; natural form; naturally; nature; the third nature	Nature; by nature; natural form; naturally; nature; properly
prakfti	pra-kfti	cpd-praatipadika	12	at first; base; elementary form of a word; fundamental form; origin; original; original source; placing before; primary substance; root; the original			character	citizens
prakfti	pra-kfti	cpd-praatipadika	13	affair; cause; making; matter			citizens; constitution	affair; base; disposition; extraction; matter; root; standard; temper; temperament; the crude
prakfti	pra-kfti	cpd-praatipadika	14	model; pattern; standard			condition of anything	cause; origin; original; original source; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	15	Nature; by nature; natural form; naturally; nature; properly; the third nature			counsellors	powers of the state
prakfti	pra-kfti	cpd-praatipadika	16	powers of the state			extraction	character; constitution; making; model; pattern; placing before; rule
prakfti	pra-kfti	cpd-praatipadika	17	primary essences which evolve the whole visible world			female organ of generation	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	18	character; constitution; disposition; rule; temper; temperament			fundamental form	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	19	the 8 producers			cause; making; matter; model; pattern; rule	the male
prakfti	pra-kfti	cpd-praatipadika	20	a king's ministers; ministry; the body of ministers; the subjects of a king			ministry	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	21	the constituent elements			placing before	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	22	the crude			powers of the state	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	23	the original producer of the material world			primary substance	Name of a woman; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	24	the personified will of the Supreme in the creation			at first; base; origin; original; original source; primary essences which evolve the whole visible world; root; standard; the crude; the original; the original producer of the material world	
prakfti	pra-kfti	cpd-praatipadika	25	the predominance of one of the humours at the time of generation			temper; temperament	
prakfti	pra-kfti	cpd-praatipadika	26	the various sovereigns to be considered in case of war			the 8 producers	
prakfti	pra-kfti	cpd-praatipadika	27	unalterably			the constituent elements	
prakfti	pra-kfti	cpd-praatipadika	28	Name of a woman; a eunuch; a goddess; a mother; a woman; the male; womankind			the personified will of the Supreme in the creation	
prakfti	pra-kfti	cpd-praatipadika	29				the predominance of one of the humours at the time of generation	
prakfti	pra-kfti	cpd-praatipadika	30				the various sovereigns to be considered in case of war	
prakfti	pra-kfti	cpd-praatipadika	31				disposition; properly; unalterably	
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a word of unknown meaning; absolute number; any form of a noun; integer number; the arithmetical unit; verb; word	a reflection; any outward appearance; colour; dreamy; feature; figure; image; likeness; phantom shapes; reflection; shape; the quality of colour	Name of a people	Name of a people; Name of a place; a word of unknown meaning; any form of a noun; verb; word
rUpa	rUpa/	praatipadika	1	a known quantity as having specific form	a reflection; beauty; colour; figure; image; reflection; the quality of colour	a known quantity as having specific form; a particular coin; absolute number; integer number; the arithmetical unit	Name of a place	a reflection; a single specimen; character; colour; drama; exemplar; feature; figure; image; nature; play; reflection; splendour; the quality of colour; trace of
rUpa	rUpa/	praatipadika	2	a particular coin	a show; drama; play	beauty; grace; handsome form; kind; loveliness; manner; nature; peculiarity; splendour	a known quantity as having specific form	a show
rUpa	rUpa/	praatipadika	3	a reflection; reflection	a single specimen; circumstances; exemplar; feature; mode; peculiarity; phantom shapes; phenomenon; symptom; that is the organized body	exemplar; form; mark; material form id est; mode; sort; trace of	a particular coin	a sound
rUpa	rUpa/	praatipadika	4	a single specimen; beauty; exemplar; grace; kind; likeness; loveliness; splendour	a beast; a sound; cattle; dreamy; loveliness; nature; splendour	rereading a book	a reflection; reflection	a beast; cattle
rUpa	rUpa/	praatipadika	5	a word of unknown meaning	any outward appearance; character; form; grace; handsome form; kind; likeness; manner; mark; material form id est; shape; sign	Name of a people; Name of a place; a beast; a show; a single specimen; a sound; a word of unknown meaning; any form of a noun; cattle; character; circumstances; drama; known; phenomenon; play; remark made under particular circumstances when the action is at its height; sign; symptom; verb; way; word	a show	beauty; grace; handsome form; kind; known; likeness; loveliness; manner; mark; sort; way
rUpa	rUpa/	praatipadika	6	any form of a noun	known	that is the organized body	a single specimen	mode
rUpa	rUpa/	praatipadika	7	any outward appearance	remark made under particular circumstances when the action is at its height		a word of unknown meaning	circumstances; dreamy; peculiarity; phantom shapes; phenomenon; symptom
rUpa	rUpa/	praatipadika	8	a beast; cattle	rereading a book		any form of a noun	a known quantity as having specific form; a particular coin; absolute number; any outward appearance; form; integer number; material form id est; shape; the arithmetical unit
rUpa	rUpa/	praatipadika	9	colour; the quality of colour	sort		any outward appearance	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	10	dreamy	trace of		a beast; cattle	rereading a book
rUpa	rUpa/	praatipadika	11	figure; form; handsome form; image; manner; mode; shape; way	way		character	sign
rUpa	rUpa/	praatipadika	12	absolute number; integer number			circumstances	that is the organized body
rUpa	rUpa/	praatipadika	13	known			colour; phantom shapes; shape; the quality of colour	
rUpa	rUpa/	praatipadika	14	material form id est			drama	
rUpa	rUpa/	praatipadika	15	phantom shapes			dreamy	
rUpa	rUpa/	praatipadika	16	a show; drama; play			exemplar	
rUpa	rUpa/	praatipadika	17	remark made under particular circumstances when the action is at its height			absolute number; integer number	
rUpa	rUpa/	praatipadika	18	rereading a book			known; manner; mark; mode; sign; way	
rUpa	rUpa/	praatipadika	19	character; circumstances; feature; mark; nature; peculiarity; phenomenon; sign; symptom; trace of			beauty; grace; kind; likeness; loveliness; splendour	
rUpa	rUpa/	praatipadika	20	sort			nature	
rUpa	rUpa/	praatipadika	21	that is the organized body			feature; figure; form; handsome form; image; material form id est; peculiarity; phenomenon	
rUpa	rUpa/	praatipadika	22	the arithmetical unit			a sound; play	
rUpa	rUpa/	praatipadika	23	a sound; verb; word			remark made under particular circumstances when the action is at its height	
rUpa	rUpa/	praatipadika	24				rereading a book	
rUpa	rUpa/	praatipadika	25				sort	
rUpa	rUpa/	praatipadika	26				symptom	
rUpa	rUpa/	praatipadika	27				that is the organized body	
rUpa	rUpa/	praatipadika	28				the arithmetical unit	
rUpa	rUpa/	praatipadika	29				trace of	
rUpa	rUpa/	praatipadika	30				verb	
rUpa	rUpa/	praatipadika	31				word	
rasa	ra/sa	praatipadika	0	Name of the number six	Name of the number six	Name of the number six	Name of the number six	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	1	Name of the sacred syllable	Name of the sacred syllable	a kind of metre	Name of the sacred syllable; Om	Vangueria Spinosa
rasa	ra/sa	praatipadika	2	Om	Om	a metal; any mineral; gold; mercury; metallic salt; mineral in a state of fusion	Vangueria Spinosa	character of a work
rasa	ra/sa	praatipadika	3	Vangueria Spinosa	Vangueria Spinosa	green onion	a kind of metre	a species of amaranth; a Śanakī; broth; condiment; drink; elixir; green onion; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; mercury; milk; nectar; poison; potion; sauce; seasoning; serum; soup; spice; syrup; the primary juice called chyle; the sap
rasa	ra/sa	praatipadika	4	a kind of metre	a kind of metre; a metal; a Śanakī; any mineral; gold; mercury; metallic salt; mineral in a state of fusion; resin; the sap; the son of a Niṣāda	Vangueria Spinosa; a species of amaranth; any object of taste; condiment; essential juice of the body; flavour; juice of fruit; juice of plants; juice of the sugar-cane; melted butter; milk; nectar; semen virile; spice; syrup; the primary juice called chyle; the sap	a species of amaranth	a constituent fluid; a metal; any liquid; any mineral; essential juice of the body; fluid; gold; marrow; metallic salt; mineral in a state of fusion; water
rasa	ra/sa	praatipadika	5	a species of amaranth	a constituent fluid; any liquid; any mixture; broth; draught; drink; fluid; liquor; marrow; melted butter; milk; serum; soup; syrup; water	a constituent fluid; any liquid; any mixture; draught; drink; elixir; fluid; liquor; marrow; poison; potion; resin; sauce; serum; soup; water	any mineral; mineral in a state of fusion	Om; a kind of metre; affection; charm; delight; desire; disposition of the heart; draught; essence; finest; fondness for; inclination; love; mind; myrrh; pleasure; prime part of anything; quicksilver; religious sentiment; resin; semen virile; sentiment prevailing in it; the best; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	6	a Śanakī	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; nectar; semen virile; the primary juice called chyle	seasoning	character of a work	the son of a Niṣāda
rasa	ra/sa	praatipadika	7	a constituent fluid; a metal; any liquid; any mineral; any mixture; fluid; metallic salt; water	affection; any object of taste; charm; delight; desire; disposition of the heart; essence; finest; flavour; fondness for; inclination; love; mind; taste; the best; the feeling; the taste; the tongue	Name of the sacred syllable; Om; a Śanakī; affection; broth; character of a work; charm; delight; desire; disposition of the heart; essence; finest; fondness for; inclination; love; mind; myrrh; pleasure; prime part of anything; quicksilver; religious sentiment; sentiment prevailing in it; taste; the best; the feeling; the prevailing sentiment in human character; the son of a Niṣāda; the taste; the tongue	charm	any mixture; any object of taste; flavour; taste; the taste; the tongue
rasa	ra/sa	praatipadika	8	any object of taste	myrrh		any object of taste; broth; condiment; flavour; green onion; myrrh; sauce; seasoning; soup; spice; syrup; taste; the taste; the tongue	
rasa	ra/sa	praatipadika	9	character of a work	pleasure		disposition of the heart	
rasa	ra/sa	praatipadika	10	condiment; flavour; sauce; seasoning; spice; taste; the taste; the tongue	prime part of anything		elixir	
rasa	ra/sa	praatipadika	11	disposition of the heart	quicksilver		affection; delight; desire; essence; finest; fondness for; love; pleasure; the best; the feeling	
rasa	ra/sa	praatipadika	12	draught	a species of amaranth; condiment; elixir; green onion; poison; potion; sauce; seasoning; spice		inclination	
rasa	ra/sa	praatipadika	13	broth; drink; liquor; milk; nectar; potion; serum; soup; syrup; the sap	character of a work; religious sentiment; sentiment prevailing in it; the prevailing sentiment in human character		marrow	
rasa	ra/sa	praatipadika	14	elixir			mercury; quicksilver	
rasa	ra/sa	praatipadika	15	essential juice of the body			a metal; gold; metallic salt	
rasa	ra/sa	praatipadika	16	finest; the best			mind	
rasa	ra/sa	praatipadika	17	gold			poison; potion	
rasa	ra/sa	praatipadika	18	green onion			prime part of anything	
rasa	ra/sa	praatipadika	19	inclination			religious sentiment	
rasa	ra/sa	praatipadika	20	juice of fruit; juice of plants; juice of the sugar-cane			resin	
rasa	ra/sa	praatipadika	21	melted butter			semen virile; serum	
rasa	ra/sa	praatipadika	22	mineral in a state of fusion			sentiment prevailing in it; the prevailing sentiment in human character	
rasa	ra/sa	praatipadika	23	marrow; mercury; myrrh; poison			a constituent fluid; any liquid; any mixture; draught; drink; essential juice of the body; fluid; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; milk; nectar; the primary juice called chyle; water	
rasa	ra/sa	praatipadika	24	affection; charm; delight; desire; essence; fondness for; love; mind; pleasure; sentiment prevailing in it; the feeling			a Śanakī; the sap	
rasa	ra/sa	praatipadika	25	prime part of anything			the son of a Niṣāda	
rasa	ra/sa	praatipadika	26	quicksilver				
rasa	ra/sa	praatipadika	27	religious sentiment				
rasa	ra/sa	praatipadika	28	resin				
rasa	ra/sa	praatipadika	29	semen virile				
rasa	ra/sa	praatipadika	30	the prevailing sentiment in human character				
rasa	ra/sa	praatipadika	31	the primary juice called chyle				
rasa	ra/sa	praatipadika	32	the son of a Niṣāda				
